hand_landmarking_rpi_mem.committed_Committed_AS,hand_landmarking_rpi_system.active_processes_active,hand_landmarking_rpi_system.cpu_user,hand_landmarking_rpi_system.file_nr_used_used,hand_landmarking_rpi_system.processes_running,hand_landmarking_rpi_system.ram_buffers,hand_landmarking_rpi_system.ram_cached,hand_landmarking_rpi_system.ram_free,hand_landmarking_rpi_system.ram_used,Target
3193.395,422,69.28934,4384,10,1.828125,131.78906,251.6328,521.8789,3
3193.395,422,72.22222,4384,10,1.828125,131.78906,253.2617,520.25,3
3193.395,422,67.75819,4384,10,1.828125,131.78906,254.5039,519.0078,3
3193.395,422,72.33503,4384,13,1.828125,131.78906,253.5781,519.9336,3
3193.395,422,72.22222,4384,11,1.828125,131.78906,250.8984,522.6133,3
3193.395,422,63.29114,4384,8,1.828125,131.78906,255.0156,518.4961,3
3193.395,422,68.25,4384,11,1.828125,131.78906,251.3789,522.1328,3
3193.395,422,65.74307,4384,8,1.828125,131.78906,248.8906,524.6211,3
3193.395,422,57.21393,4384,11,1.828125,131.78906,252.6289,520.8828,3
3193.395,422,55.88972,4384,9,1.828125,131.78906,246.9414,526.5703,3
3193.395,422,65.23929,4384,12,1.828125,131.78906,243.7344,529.7773,3
3193.395,422,67.58794,4384,13,1.828125,131.78906,250.1484,523.3633,3
3193.395,422,70.66327,4384,12,1.828125,131.78906,247.0859,526.4258,3
3193.395,422,67.92929,4384,14,1.828125,131.78906,245.1523,528.3594,3
3193.395,422,71.86701,4384,12,1.828125,131.78906,247.9766,525.5352,3
3193.395,422,73.45361,4352,8,1.828125,131.78906,256.0273,517.4844,3
3193.395,422,72.54408,4352,8,1.828125,131.78906,258.2969,515.2148,3
3193.395,422,73.35025,4352,14,1.828125,131.78906,252.2422,521.2695,3
3193.395,422,68.78173,4352,13,1.828125,131.78906,252.6055,520.9062,3
3193.395,422,68.44784,4352,7,1.828125,131.78906,254.2109,519.3008,3
3193.395,422,70.12658,4352,13,1.828125,131.78906,252.3984,521.1133,3
3193.395,422,69.82097,4352,18,1.828125,131.78906,253.5898,519.9219,3
3193.395,422,69.13265,4352,16,1.828125,131.78906,251.1016,522.4102,3
3193.395,422,70.91837,4352,11,1.828125,131.78906,249.7539,523.7578,3
3193.395,422,69.82097,4352,14,1.828125,131.78906,258.9023,514.6094,3
3193.395,422,69.38776,4352,9,1.828125,131.78906,254.1172,519.3945,3
3193.395,422,72.01018,4352,10,1.835938,131.78906,255.4219,518.0898,3
3193.395,422,71.46465,4352,9,1.835938,131.78906,250.0898,523.4141,3
3193.395,422,70.30457,4352,8,1.835938,131.78906,254.4102,519.0938,3
3193.395,422,71.86701,4352,14,1.835938,131.78906,248.7383,524.7656,3
3193.395,422,71.53652,4352,10,1.835938,131.78906,251.4961,522.0078,3
3193.395,422,70.52897,4352,10,1.835938,131.78906,251.6914,521.8125,3
3193.395,422,70.05076,4352,12,1.835938,131.78906,252.168,521.3359,3
3193.395,422,71.10553,4352,14,1.835938,131.78906,249.6523,523.8516,3
3193.395,422,65.06329,4352,8,1.835938,131.78906,256.0391,517.4648,3
3193.395,422,68.95674,4352,11,1.835938,131.78906,253.0742,520.4297,3
3193.395,422,67.92929,4352,7,1.835938,131.78906,250.3359,523.168,3
3193.395,422,66.91542,4352,11,1.835938,131.78906,256.7383,516.7656,3
3193.395,422,60.44776,4352,10,1.835938,131.78906,256.5859,516.918,3
3193.395,422,58.25,4320,10,1.835938,131.78906,252.6367,520.8672,3
3193.395,422,59.601,4352,13,1.835938,131.89453,250.1406,523.2578,3
3193.395,422,66.32391,4352,12,1.835938,131.89453,248.2969,525.1016,3
3193.395,421,68.86076,4352,11,1.835938,131.89453,253.6523,519.7461,3
3193.395,421,70.40816,4352,9,1.84375,131.89453,255.0156,518.3828,3
3193.395,421,71.24682,4352,12,1.84375,131.88672,250.0586,523.3398,3
3193.395,421,70.88608,4352,7,1.84375,131.89453,254.2148,519.1758,3
3193.395,422,70.76923,4352,13,1.84375,131.89453,255.5078,517.8828,3
3193.395,423,69.38776,4352,13,1.84375,131.89453,248.4688,524.9219,3
3193.395,423,72.19388,4352,14,1.84375,131.89453,249.3164,524.0742,3
3193.395,423,70.02519,4352,9,1.84375,131.89453,247.8555,525.5352,3
3193.395,423,69.62025,4352,8,1.84375,131.89453,255.0039,518.3867,3
3193.395,423,67.00767,4352,12,1.84375,131.89453,254.4648,518.9258,3
3193.395,423,59.6401,4352,9,1.84375,131.89453,253.5508,519.8398,3
3193.395,423,72.30769,4352,12,1.84375,131.89453,252.7617,520.6289,3
3193.395,423,72.26463,4352,18,1.84375,131.89453,252.3906,521.0,3
3193.395,423,66.58163,4352,11,1.84375,131.89453,251.0898,522.3008,3
3193.395,423,68.76574,4320,11,1.84375,131.89453,251.8555,521.5352,3
3193.395,423,70.07673,4320,9,1.84375,131.89453,253.5234,519.8672,3
3193.395,423,68.8946,4352,15,1.84375,131.89453,253.5742,519.8164,3
3193.41,423,68.43434,4352,18,1.84375,131.89453,255.1758,518.2148,3
3193.395,423,70.30457,4352,10,1.84375,131.89453,250.4023,522.9883,3
3193.395,423,71.71717,4384,12,1.84375,131.89453,256.082,517.3086,3
3193.395,423,70.88608,4384,11,1.84375,131.89453,250.9414,522.4492,3
3193.395,423,67.60204,4384,14,1.84375,131.89453,252.7734,520.6172,3
3193.395,423,67.43003,4384,8,1.84375,131.89453,252.7539,520.6367,3
3193.395,423,72.0,4384,10,1.84375,131.89453,253.5938,519.7969,3
3193.395,423,66.49616,4384,14,1.851562,131.89453,258.4141,514.9766,3
3193.395,423,62.78481,4384,11,1.851562,131.89453,254.5586,518.8242,3
3193.395,423,64.83791,4384,11,1.851562,131.89453,252.8086,520.5742,3
3193.395,423,64.12214,4384,11,1.851562,131.89453,255.0469,518.3359,3
3193.395,423,70.88608,4384,9,1.851562,131.89453,250.9297,522.4531,3
3193.395,423,68.38046,4384,6,1.851562,131.89453,258.3203,515.0625,3
3193.395,423,70.15306,4384,12,1.859375,131.89453,255.832,517.5508,3
3193.41,423,68.78173,4384,9,1.859375,131.89453,256.293,517.082,3
3193.41,423,73.35025,4384,12,1.859375,131.89453,254.1133,519.2617,3
3193.41,423,73.16456,4384,7,1.859375,131.89453,252.957,520.418,3
3193.41,423,70.30457,4384,11,1.859375,131.89453,254.75,518.625,3
3193.395,423,72.43108,4384,14,1.859375,131.89453,251.582,521.793,3
3193.395,423,67.93893,4384,10,1.859375,131.89453,253.4102,519.9648,3
3193.395,423,69.01763,4384,10,1.867188,131.89453,254.8867,518.4883,3
3193.395,423,71.64557,4384,9,1.867188,131.89453,252.1914,521.1758,3
3193.395,423,71.75573,4384,10,1.867188,131.89453,258.3984,514.9688,3
3193.395,423,69.54315,4384,9,1.867188,131.89453,251.6484,521.7188,3
3193.395,423,68.10127,4384,11,1.867188,131.89453,253.5586,519.8086,3
3193.395,423,67.58794,4384,11,1.867188,131.89453,256.9297,516.4375,3
3193.395,423,64.73552,4384,8,1.867188,131.89453,252.8789,520.4883,3
3193.395,423,65.56962,4384,8,1.867188,131.89453,255.4648,517.9023,3
3193.395,423,61.30653,4384,12,1.867188,131.89453,250.1406,523.2266,3
3193.395,423,62.31527,4384,10,1.867188,131.89453,255.9688,517.3984,3
3193.395,423,59.14787,4384,12,1.867188,131.89453,251.3359,522.0312,3
3193.395,423,60.35354,4384,12,1.867188,131.89453,255.6094,517.7578,3
3193.395,423,70.20202,4384,16,1.867188,131.89453,254.6445,518.7227,3
3193.395,423,70.88608,4384,12,1.867188,131.89453,254.4414,518.9258,3
3193.395,423,72.47475,4384,16,1.867188,131.89453,251.0508,522.3164,3
3193.395,423,66.75192,4384,7,1.867188,131.89453,248.7617,524.6055,3
3193.395,423,69.7733,4384,9,1.867188,131.89453,244.9102,528.457,3
3193.395,423,66.66667,4384,12,1.867188,131.89453,252.5742,520.793,3
3193.395,423,71.50127,4384,11,1.867188,131.89453,248.5859,524.7812,3
3193.395,423,71.35678,4384,9,1.867188,131.89453,245.1914,528.1758,3
3193.395,423,72.30769,4384,10,1.867188,131.89453,247.6367,525.7305,3
3193.395,422,69.79695,4384,9,1.867188,131.89453,253.4883,519.8789,3
3193.395,422,71.89873,4384,15,1.867188,131.89453,254.7109,518.6562,3
3193.395,423,68.35443,4384,8,1.867188,131.89453,253.207,520.1602,3
3193.395,423,72.54408,4384,10,1.867188,131.89453,251.2695,522.0977,3
3193.395,423,71.97943,4384,8,1.867188,131.89453,255.6016,517.7656,3
3193.875,423,66.58163,4352,11,1.867188,131.89453,248.3203,525.0469,3
3193.875,423,70.07673,4352,12,1.867188,131.89453,257.0352,516.332,3
3193.875,423,70.12658,4352,8,1.867188,131.89453,251.5469,521.8203,3
3193.875,423,68.27411,4352,14,1.867188,131.89453,252.0938,521.2734,3
3193.875,423,71.17347,4352,10,1.867188,131.89453,252.6836,520.6836,3
3193.875,423,69.28934,4352,11,1.867188,131.89453,251.5078,521.8594,3
3193.875,423,73.16456,4352,9,1.867188,131.89453,252.9609,520.4062,3
3193.875,423,68.93939,4352,9,1.867188,131.89453,256.4453,516.9219,3
3193.875,423,68.09045,4352,11,1.875,131.89453,251.7969,521.5703,3
3193.875,423,69.28934,4352,10,1.875,131.89453,252.3398,521.0195,3
3193.875,423,67.51918,4352,14,1.875,131.89453,250.8242,522.5352,3
3193.875,423,66.91919,4352,10,1.875,131.89453,254.7305,518.6289,3
3193.875,423,65.41353,4352,11,1.875,131.89453,254.8984,518.4609,3
3193.875,423,62.65664,4352,9,1.875,131.89453,251.6367,521.7227,3
3193.875,423,59.89975,4352,15,1.875,131.89453,246.0703,527.2891,3
3193.875,423,56.57568,4352,11,1.875,131.89453,251.1992,522.1602,3
3193.875,424,61.90476,4352,13,1.875,131.89453,247.7812,525.5781,3
3193.875,424,69.46565,4352,9,1.875,131.89453,249.2109,524.1484,3
3193.875,424,70.02519,4352,12,1.875,131.89453,246.9961,526.3633,3
3193.891,424,70.30457,4352,9,1.875,131.89453,253.957,519.4023,3
3193.891,424,68.95674,4352,10,1.875,131.89453,247.8594,525.5,3
3193.891,424,68.62245,4384,8,1.875,131.89453,251.5156,521.8438,3
3194.125,424,67.35219,4384,17,1.875,131.89453,247.7695,525.5898,3
3194.125,424,70.40816,4384,13,1.875,131.89453,251.0625,522.2969,3
3194.125,424,68.35443,4384,9,1.875,131.89453,252.0195,521.3398,3
3194.125,424,69.2112,4384,11,1.875,131.89453,253.2422,520.1172,3
3194.125,424,68.60759,4384,10,1.875,131.89453,248.8008,524.5586,3
3194.125,425,67.25888,4384,13,1.875,131.89453,253.3633,519.9961,3
3194.125,425,70.02519,4384,10,1.882812,131.89453,254.5078,518.8516,3
3194.125,425,69.64286,4384,13,1.882812,131.89453,248.4492,524.9023,3
3194.125,425,69.94949,4384,15,1.882812,131.89453,255.4414,517.9102,3
3194.125,425,70.27708,4384,9,1.882812,131.89453,251.5078,521.8438,3
3194.125,425,73.73737,4384,13,1.882812,131.89453,251.6211,521.7305,3
3194.125,425,72.33503,4384,9,1.882812,131.90625,248.8438,524.4961,3
3194.125,425,67.08861,4352,14,1.90625,131.90625,249.9023,523.4375,3
3194.125,425,69.89796,4352,10,1.90625,131.88281,251.6758,521.6641,3
3194.125,425,70.30457,4384,11,1.90625,131.90625,255.0,518.3164,3
3194.125,425,70.17544,4384,8,1.90625,131.90625,256.4688,516.8477,3
3194.125,425,70.05076,4384,8,1.90625,131.90625,252.5859,520.7305,3
3194.125,425,67.5063,4384,17,1.90625,131.90625,249.8906,523.4258,3
3194.125,425,69.38776,4384,12,1.90625,131.97656,251.8203,521.4258,3
3194.125,425,68.1592,4352,10,1.90625,131.97656,248.7305,524.5156,3
3194.125,425,68.0203,4352,13,1.90625,131.97656,248.2852,524.9609,3
3194.125,425,66.58098,4352,13,1.90625,131.97656,247.8984,525.3477,3
3194.125,425,63.77171,4352,12,1.90625,131.97656,244.75,528.4961,3
3194.125,425,58.43829,4352,14,1.914062,131.97656,247.5156,525.7305,3
3194.125,425,58.79397,4352,14,1.914062,131.97656,250.5195,522.7188,3
3194.125,425,67.33668,4352,13,1.914062,131.97656,250.2617,522.9766,3
3194.125,425,70.22901,4352,7,1.914062,131.97656,250.4453,522.793,3
3194.125,425,72.77354,4352,15,1.914062,131.97656,255.8047,517.4336,3
3194.125,425,71.71717,4352,11,1.914062,131.97656,255.6602,517.5781,3
3194.125,425,71.02564,4352,12,1.914062,131.97656,249.0234,524.2148,3
3194.125,425,73.86935,4352,12,1.914062,131.97656,255.457,517.7812,3
3194.125,425,71.46465,4384,9,1.921875,131.97656,250.8906,522.3477,3
3194.125,425,68.73385,4384,12,1.921875,132.19531,254.9961,518.0156,3
3194.086,425,69.07216,4384,10,1.921875,132.25391,249.2812,523.6719,3
3194.086,425,70.76923,4384,11,1.921875,132.55469,246.1797,526.4727,3
3194.039,425,66.66667,4384,12,1.921875,132.55469,243.9922,528.6602,3
3194.039,425,70.12658,4384,11,1.929688,132.55469,249.9453,522.707,3
3194.039,425,71.61125,4384,14,1.929688,132.55469,254.2227,518.4219,3
3194.039,425,69.28934,4384,10,1.929688,132.55469,253.4453,519.1992,3
3194.039,425,67.17557,4384,11,1.929688,132.55469,255.5508,517.0938,3
3194.039,425,68.18182,4384,11,1.929688,132.55469,250.7656,521.8789,3
3194.039,425,68.19338,4384,18,1.929688,132.55469,251.4023,521.2422,3
3194.039,425,70.43702,4384,14,1.929688,132.55469,251.5938,521.0508,3
3194.039,425,70.88608,4384,9,1.929688,132.55469,250.2891,522.3555,3
3194.039,425,67.34177,4384,14,1.929688,132.55469,248.457,524.1875,3
3194.039,425,70.99237,4384,6,1.929688,132.55469,249.9141,522.7305,3
3195.043,425,71.28463,4384,10,1.929688,132.55469,247.4258,525.2188,3
3195.043,425,69.46565,4384,17,1.929688,132.55469,249.1758,523.4688,3
3195.043,425,67.42424,4352,9,1.929688,132.55469,249.7812,522.8633,3
3194.039,425,69.01763,4352,7,1.929688,132.55469,250.7148,521.9297,3
3194.039,425,72.12276,4352,11,1.929688,132.55469,249.8633,522.7812,3
3194.039,425,65.82278,4352,7,1.929688,132.55469,255.0352,517.6094,3
3194.039,425,65.99496,4352,13,1.929688,132.55469,251.4688,521.1758,3
3194.039,425,61.63366,4352,11,1.929688,132.55469,250.6875,521.957,3
3194.039,425,59.35162,4352,7,1.929688,132.55469,249.9219,522.7227,3
3194.039,424,54.54545,4352,8,1.9375,132.55469,258.4453,514.1992,3
3194.039,424,67.8392,4352,10,1.9375,132.55469,255.0977,517.5391,3
3194.039,424,73.00771,4352,16,1.9375,132.55469,250.7227,521.9141,3
3194.039,424,71.46465,4352,9,1.9375,132.55469,247.5508,525.0859,3
3194.039,424,69.23077,4320,11,1.9375,132.55469,250.6602,521.9766,3
3194.039,424,67.75819,4320,9,1.9375,132.55469,252.8984,519.7383,3
3194.039,424,69.79695,4320,10,1.9375,132.55469,250.4648,522.1719,3
3194.039,424,68.03069,4320,5,1.9375,132.55469,250.8398,521.7969,3
3194.039,424,69.54315,4320,12,1.9375,132.55469,252.2656,520.3711,3
3194.039,424,60.05222,4320,10,1.9375,132.55469,252.0469,520.5898,3
3194.039,424,68.0203,4320,11,1.9375,132.55469,248.8906,523.7461,3
3194.039,424,68.60759,4320,7,1.9375,132.55469,249.0234,523.6133,3
3194.039,424,71.50127,4320,11,1.9375,132.55469,244.6211,528.0156,3
3194.039,424,70.1005,4352,10,1.9375,132.55469,253.7617,518.875,3
3194.039,424,70.22901,4352,14,1.945312,132.55469,252.7773,519.8594,3
3194.039,424,69.46565,4352,11,1.945312,132.54688,253.8867,518.75,3
3194.039,424,67.92929,4352,17,1.945312,132.55469,253.9062,518.7227,3
3194.039,424,70.9596,4352,9,1.945312,132.55469,254.3203,518.3086,3
3194.039,424,72.40506,4352,9,1.945312,132.55469,248.7578,523.8711,3
3194.039,424,71.64557,4352,13,1.945312,132.55469,252.9883,519.6406,3
3196.926,424,66.49616,4352,7,1.945312,132.55469,249.4648,523.1641,3
3196.926,425,60.85859,4352,13,1.953125,132.55469,248.7266,523.9023,3
3196.926,425,70.20202,4352,9,1.953125,132.54688,252.2891,520.3398,3
3196.926,425,67.0,4352,6,1.953125,132.55469,247.1367,525.4844,3
3196.926,425,71.5736,4352,14,1.953125,132.55469,251.9688,520.6523,3
3196.926,425,69.36709,4352,12,1.953125,132.55469,248.9844,523.6367,3
3196.926,425,66.32653,4352,7,1.953125,132.55469,246.2812,526.3398,3
3196.926,425,64.66165,4352,11,1.953125,132.55469,248.5547,524.0664,3
3196.926,425,64.1604,4384,8,1.953125,132.55469,253.0625,519.5586,3
3196.926,425,59.85037,4384,8,1.953125,132.55469,252.7578,519.8633,3
3196.926,425,58.29146,4384,9,1.953125,132.55469,251.5234,521.0977,3
3196.926,425,58.14536,4384,11,1.953125,132.55469,248.3242,524.2969,3
3196.926,425,65.64103,4384,11,1.953125,132.55469,253.8203,518.8008,3
3196.926,425,69.56522,4384,10,1.953125,132.55469,247.9688,524.6523,3
3196.926,425,73.48485,4384,8,1.953125,132.55469,247.6758,524.9453,3
3196.926,425,71.89873,4384,17,1.953125,132.55469,252.2188,520.4023,3
3196.926,425,67.5063,4384,15,1.953125,132.55469,249.6914,522.9297,3
3194.672,425,70.84399,4384,20,1.953125,132.55469,250.6406,521.9805,3
3194.672,425,68.52792,4384,8,1.953125,132.55469,251.3672,521.2539,3
3194.672,425,71.61125,4384,10,1.953125,132.55469,251.75,520.8711,3
3194.672,425,73.36683,4384,10,1.953125,132.55469,251.2148,521.4062,3
3194.672,425,72.08122,4384,8,1.953125,132.55469,245.6641,526.957,3
3194.672,425,69.89796,4384,12,1.953125,132.55469,256.168,516.4531,3
3194.672,425,70.70707,4384,11,1.953125,132.55469,256.1953,516.4258,3
3194.672,425,70.52897,4384,13,1.953125,132.55469,255.8047,516.8164,3
3194.672,425,66.83417,4384,9,1.953125,132.55469,249.0547,523.5664,3
3194.672,425,71.28205,4384,13,1.953125,132.55469,250.793,521.8281,3
3194.672,425,72.58883,4384,9,1.953125,132.55469,252.8711,519.75,3
3194.672,425,71.24352,4384,14,1.953125,132.55469,251.7852,520.8359,3
3194.672,424,74.0458,4384,14,1.953125,132.55469,247.9727,524.6484,3
3194.672,424,69.11392,4384,10,1.953125,132.5625,248.4844,524.1289,3
3194.672,424,67.42424,4384,11,1.953125,132.5625,250.293,522.3203,3
3194.672,424,69.26952,4384,14,1.953125,132.5625,250.5117,522.1016,3
3194.672,424,70.81218,4384,13,1.953125,132.5625,248.4883,524.125,3
3194.672,424,70.78086,4384,7,1.953125,132.5625,246.957,525.6562,3
3194.672,425,71.21212,4384,12,1.960938,132.5625,247.7617,524.8516,3
3194.672,425,67.5063,4384,8,1.960938,132.5625,250.125,522.4805,3
3194.672,425,66.41414,4384,10,1.960938,132.5625,249.043,523.5625,3
3194.672,425,64.98741,4384,7,1.960938,132.5625,250.625,521.9805,3
3194.672,425,65.17413,4384,10,1.960938,132.5625,250.457,522.1484,3
3194.672,425,60.80402,4384,10,1.960938,132.5625,257.3867,515.2188,3
3194.672,425,56.5,4384,16,1.96875,132.5625,252.0273,520.5781,3
3194.672,425,58.37563,4384,15,1.96875,132.5625,252.4297,520.168,3
3194.672,425,66.24041,4384,8,1.96875,132.5625,250.8203,521.7773,3
3194.672,425,64.46701,4384,15,1.96875,132.5625,254.7188,517.8789,3
3194.672,425,70.37975,4384,12,1.96875,132.5625,249.6445,522.9531,3
3194.672,425,69.25065,4384,12,1.96875,132.5625,250.9844,521.6133,3
3194.672,425,72.22222,4384,20,1.96875,132.5625,254.5625,518.0352,3
3194.672,425,67.25888,4384,12,1.96875,132.5625,249.0273,523.5703,3
3194.672,425,69.56522,4384,10,1.96875,132.5625,250.4336,522.1641,3
3194.672,425,72.18045,4384,10,1.96875,132.5625,247.2891,525.3086,3
3194.672,425,70.81218,4352,14,1.96875,132.5625,248.8711,523.7266,3
3194.672,425,69.97455,4352,9,1.96875,132.5625,245.6758,526.9219,3
3194.672,425,66.41221,4352,10,1.96875,132.5625,251.7812,520.8164,3
3194.672,425,71.42857,4352,9,1.96875,132.5625,246.8867,525.7109,3
3194.672,425,68.62245,4352,13,1.96875,132.5625,250.7812,521.8164,3
3194.672,425,71.8593,4352,13,1.96875,132.5625,250.7891,521.8086,3
3194.672,425,67.16792,4352,11,1.96875,132.5625,248.6602,523.9375,3
3194.672,425,71.79487,4352,11,1.96875,132.5625,243.8945,528.7031,3
3194.672,425,71.71717,4352,11,1.96875,132.5625,248.7344,523.8633,3
3195.797,428,70.0,4352,17,1.96875,132.5625,244.625,527.9727,3
3194.672,425,69.7733,4352,8,1.96875,132.5625,246.9883,525.6094,3
3194.672,425,66.58228,4384,16,1.96875,132.57812,248.3477,524.2344,3
3194.672,425,73.60406,4384,10,1.96875,132.57812,247.1992,525.3828,3
3194.672,425,68.86076,4384,10,1.96875,132.57812,242.4531,530.1289,3
3194.672,425,69.11392,4384,13,1.96875,132.57812,249.3711,523.2109,3
3194.672,425,68.68687,4384,8,1.96875,132.57812,250.2539,522.3281,3
3194.672,425,70.37975,4384,9,1.96875,132.57812,249.4961,523.0859,3
3194.672,425,69.52141,4384,11,2.234375,132.57812,249.3516,523.2305,3
3194.672,425,64.96164,4384,13,2.234375,133.06641,244.8945,526.9336,3
3194.672,425,68.68687,4384,12,2.234375,133.08203,240.9062,530.9062,3
3194.672,425,67.16792,4352,13,2.234375,133.08203,239.5703,532.2422,3
3194.672,425,63.31658,4352,10,2.234375,133.08203,247.8438,523.9688,3
3194.672,425,60.30151,4352,10,2.234375,133.08203,244.2617,527.5508,3
3194.672,425,57.10723,4352,12,2.242188,133.08203,246.2852,525.5273,3
3194.672,425,67.67677,4384,10,2.242188,133.08203,243.5703,528.2344,3
3194.672,425,72.43108,4384,10,2.242188,133.08203,247.4062,524.3984,3
3194.672,425,70.17995,4384,11,2.242188,133.08203,242.9219,528.8828,3
3194.672,425,68.43434,4384,17,2.242188,133.17969,241.3633,530.3438,3
3194.672,425,63.42711,4384,12,2.242188,133.20312,240.8633,530.8203,3
3194.672,425,74.24242,4384,15,2.242188,133.20312,244.7344,526.9492,3
3194.672,425,72.29219,4384,7,2.242188,133.20312,244.1914,527.4922,3
3194.672,425,76.51515,4384,11,2.242188,133.20312,240.1445,531.5391,3
3194.672,425,68.0203,4352,7,2.25,133.20312,248.5,523.1836,3
3194.672,425,68.0203,4352,8,2.25,133.20312,243.4141,528.2617,3
3194.672,425,70.05076,4352,11,2.25,133.20312,238.7656,532.9102,3
3194.672,425,70.67669,4352,14,2.25,133.20312,244.75,526.9258,3
3194.672,425,70.42607,4352,12,2.25,133.20312,240.0391,531.6367,3
3194.672,425,71.86701,4352,15,2.25,133.20312,245.7031,525.9727,3
3194.672,425,70.92732,4352,13,2.25,133.20312,240.8203,530.8555,3
3194.672,425,74.0458,4352,10,2.25,133.20312,245.8984,525.7773,3
3194.672,425,68.26196,4352,16,2.25,133.20312,247.2031,524.4727,3
3194.699,425,69.79695,4352,11,2.25,133.20312,247.6523,524.0234,3
3194.699,425,69.36709,4352,9,2.25,133.20312,244.9453,526.7305,3
3194.699,425,67.86632,4352,14,2.25,133.20312,239.2461,532.4297,3
3194.699,425,72.84264,4352,12,2.25,133.20312,242.2539,529.4219,3
3194.699,425,74.05542,4352,11,2.25,133.20312,238.9141,532.7617,3
3194.699,425,68.09045,4352,12,2.25,133.20312,245.1484,526.5273,3
3194.699,425,64.23174,4320,5,2.25,133.20312,242.4141,529.2617,3
3194.699,425,65.90331,4320,12,2.25,133.20312,246.8398,524.8359,3
3194.699,425,68.0,4320,10,2.25,133.20312,243.1914,528.4844,3
3194.699,425,67.86632,4320,10,2.25,133.20312,240.457,531.2188,3
3194.699,425,65.56962,4320,6,2.25,133.20312,248.2695,523.4062,3
3194.699,425,55.31401,4320,15,2.257812,133.20312,246.6562,525.0195,3
3194.699,425,59.21376,4320,12,2.257812,133.19531,246.9375,524.7383,3
3194.699,425,62.0603,4320,13,2.257812,133.20312,241.7148,529.9531,3
3194.699,425,65.64885,4320,12,2.257812,133.20312,247.8945,523.7734,3
3194.699,425,71.71717,4352,14,2.257812,133.20312,243.3047,528.3633,3
3194.762,426,71.6792,4352,9,2.257812,133.20312,243.5,528.168,3
3194.762,426,68.8946,4352,12,2.257812,133.20312,243.9062,527.7617,3
