gesture_recognition_rpi_mem.committed_Committed_AS,gesture_recognition_rpi_system.active_processes_active,gesture_recognition_rpi_system.cpu_user,gesture_recognition_rpi_system.file_nr_used_used,gesture_recognition_rpi_system.processes_running,gesture_recognition_rpi_system.ram_buffers,gesture_recognition_rpi_system.ram_cached,gesture_recognition_rpi_system.ram_free,gesture_recognition_rpi_system.ram_used,Target
3245.934,428,67.52577,4480,9,3.570312,218.6602,168.9805,515.918,3
3241.125,428,65.82278,4480,12,3.570312,218.6602,168.7344,516.1641,3
3241.125,428,68.99225,4480,13,3.570312,218.6602,167.8047,517.0938,3
3241.125,428,69.15167,4480,11,3.570312,218.6602,167.33984,517.5586,3
3247.379,428,67.17557,4480,5,3.578125,218.6602,166.65625,518.2422,3
3247.379,428,63.40206,4480,9,3.578125,219.2305,165.69922,518.6211,3
3247.379,428,65.73604,4480,13,3.578125,219.2305,165.01562,519.3047,3
3247.379,428,64.28571,4480,11,3.578125,219.2305,168.957,515.3633,3
3247.379,428,66.91729,4480,8,3.578125,219.2305,167.04297,517.2773,3
3247.379,428,66.66667,4480,7,3.578125,219.2305,170.2969,514.0234,3
3247.379,428,66.41221,4480,11,3.585938,219.2305,168.1484,516.1719,3
3247.379,427,67.25441000000001,4480,7,3.585938,219.2305,165.55469,518.7578,3
3247.379,427,64.37659,4480,10,3.585938,219.2305,165.36328,518.9492,3
3247.379,427,66.07143,4480,14,3.585938,219.2305,167.51953,516.793,3
3247.379,427,67.5,4480,10,3.585938,219.2305,166.62109,517.6914,3
3247.379,428,64.54082,4480,4,3.585938,219.2305,165.71875,518.5938,3
3245.453,428,63.70558,4512,13,3.585938,219.2305,164.99219,519.3203,3
3245.453,428,65.99496,4512,13,3.585938,219.2305,164.77344,519.5391,3
3245.453,428,67.08861,4512,11,3.585938,219.2305,163.84375,520.4688,3
3243.531,428,64.39394,4512,8,3.585938,219.2305,163.16016,521.1523,3
3243.531,428,63.40852,4512,9,3.59375,219.2305,162.72266,521.5898,3
3243.531,428,64.12214,4512,6,3.59375,219.2227,161.84766,522.4648,3
3243.531,428,64.25,4512,18,3.59375,219.2305,166.15234,518.1523,3
3243.531,428,61.34663,4512,11,3.59375,219.2305,163.37891,520.9258,3
3243.531,428,56.03015,4512,11,3.59375,219.2305,161.98438,522.3203,3
3241.125,428,55.47264,4512,12,3.59375,219.2305,161.54688,522.7578,3
3241.605,428,55.22388,4512,9,3.59375,219.2305,160.89062,523.4141,3
3241.605,428,62.40602,4512,11,3.59375,219.2305,160.23438,524.0703,3
3241.605,428,64.69072,4512,6,3.59375,219.2305,160.01562,524.2891,3
3241.605,428,65.38462,4512,7,3.59375,219.2305,163.4375,520.8672,3
3241.605,429,65.03856,4512,12,3.59375,219.2305,168.043,516.2617,3
3241.605,429,70.17544,4480,9,3.59375,219.2305,165.46094,518.8438,3
3241.605,429,68.0203,4480,11,3.59375,219.2305,164.06641,520.2383,3
3241.605,429,65.82278,4480,6,3.59375,219.2305,162.94531,521.3594,3
3241.605,429,67.09184,4480,10,3.59375,219.2305,162.04297,522.2617,3
3241.605,429,66.75192,4480,9,3.59375,219.2305,161.38672,522.918,3
3241.605,429,64.39394,4480,12,3.59375,219.2305,164.1875,520.1172,3
3241.605,429,63.86768,4480,8,3.59375,219.2305,162.35547,521.9492,3
3241.605,428,63.19797,4480,18,3.59375,219.2305,165.66797,518.6367,3
3241.605,428,64.81013,4480,8,3.59375,219.2305,164.46484,519.8398,3
3244.492,428,65.29563,4480,13,3.59375,219.2305,164.0,520.3047,3
3244.492,428,65.90909,4480,11,3.601562,219.2305,161.85547,522.4492,3
3245.453,428,67.41855,4480,8,3.601562,219.2305,160.46094,523.8359,3
3245.453,428,67.42424,4480,8,3.601562,219.2305,159.77734,524.5195,3
3245.934,427,65.56962,4480,10,3.601562,219.2305,163.69531,520.6016,3
3245.934,427,61.05528,4480,11,3.601562,219.2305,161.85156,522.4453,3
3245.934,427,57.77778,4480,16,3.601562,219.2305,161.38672,522.9102,3
3245.934,427,56.82382,4480,10,3.601562,219.2305,160.01953,524.2773,3
3245.934,427,55.41872,4480,8,3.601562,219.2305,159.36328,524.9336,3
3245.934,427,57.39348,4480,11,3.601562,219.2305,156.82031,527.4766,3
3245.934,427,59.89975,4480,12,3.601562,219.2305,155.67188,528.625,3
3245.934,427,65.10417,4480,9,3.601562,219.2305,155.45312,528.8438,3
3245.934,427,66.49616,4480,14,2.75,219.2305,155.48047,528.8164,3
3245.934,427,68.21705,4480,5,2.75,218.5508,164.8125,521.0156,3
3245.934,427,66.66667,4480,9,2.75,218.5508,163.3125,522.5156,3
3245.934,428,64.96164,4480,9,2.75,218.5508,161.94531,523.8828,3
3245.934,428,64.59948,4480,10,2.75,218.5508,166.32422,519.5039,3
3245.934,428,68.43434,4448,12,2.75,218.5508,165.1875,520.6406,3
3245.934,428,63.19797,4448,10,2.75,218.5508,164.27344,521.5547,3
3245.934,428,63.95939,4448,7,2.75,218.5508,163.15234,522.6758,3
3245.934,428,67.8481,4448,5,2.75,218.5508,161.01953,524.8086,3
3245.934,428,69.97455,4448,12,2.75,218.5508,160.80078,525.0273,3
3245.934,428,67.60204,4448,12,2.75,218.5508,159.92578,525.9023,3
3245.934,428,66.49616,4448,6,2.75,218.5508,159.92578,525.9023,3
3246.898,428,65.3944,4448,12,2.75,218.5508,159.24219,526.5859,3
3246.898,428,68.0203,4448,16,2.75,218.5508,158.58594,527.2422,3
3246.898,428,63.45178,4448,11,2.75,218.5508,156.75391,529.0742,3
3246.898,428,62.62626,4448,10,2.75,218.5508,156.28906,529.5391,3
3246.898,428,65.05102,4448,7,2.75,218.5508,163.30859,522.5195,3
3246.898,428,68.18182,4448,9,2.75,218.5508,161.69922,524.1289,3
3246.898,428,63.10433,4448,8,2.75,218.5508,164.21484,521.6133,3
3246.898,428,62.78481,4448,12,2.75,218.5508,163.08984,522.7383,3
3244.973,428,63.70558,4448,15,2.75,218.5508,162.36719,523.4609,3
3244.973,428,64.3038,4448,13,2.75,218.5508,161.68359,524.1445,3
3244.973,428,64.81013,4448,9,2.75,218.5508,161.02734,524.8008,3
3244.973,428,65.41353,4448,6,2.75,218.5508,160.15234,525.6758,3
3244.973,428,63.25,4448,9,2.75,218.5508,164.11719,521.7109,3
3244.973,428,61.9403,4448,9,2.75,218.5508,162.51562,523.3125,3
3244.973,428,58.64662,4448,7,2.75,218.5508,162.07812,523.75,3
3244.973,428,58.0,4480,10,2.75,218.5508,161.39453,524.4336,3
3243.051,428,55.97015,4480,11,2.75,218.5508,160.46484,525.3633,3
3246.898,428,53.65239,4480,11,2.75,218.5508,160.02734,525.8008,3
3246.898,428,56.92695,4480,12,2.75,218.5508,158.63281,527.1953,3
3246.898,428,66.92308,4480,7,2.75,218.5508,158.39062,527.4375,3
3246.898,428,67.7665,4480,6,2.75,218.5508,157.75781,528.0703,3
3246.898,428,72.72727,4480,11,2.75,218.5508,159.98047,525.8477,3
3246.898,428,68.78173,4480,12,2.75,218.5508,158.86328,526.9648,3
3246.898,429,66.92112,4480,9,2.75,218.5508,161.91406,523.9141,3
3246.898,429,67.8481,4480,11,2.75,218.5508,160.76562,525.0625,3
3246.898,429,68.18182,4480,5,2.75,218.5508,159.37109,526.457,3
3246.898,429,67.85714,4480,6,2.757812,218.5508,157.59375,528.2344,3
3246.898,429,66.07595,4480,4,2.757812,218.543,156.5,529.3281,3
3246.898,429,69.36709,4480,15,2.757812,218.5508,160.20703,525.6133,3
3246.898,429,66.41221,4480,5,2.757812,218.5508,159.29297,526.5273,3
3246.898,429,65.97938,4480,12,2.757812,218.5508,158.60938,527.2109,3
3246.898,429,67.25888,4480,10,2.757812,218.5508,157.24219,528.5781,3
3246.898,429,62.94416,4448,13,2.757812,218.5508,157.78906,528.0312,3
3246.898,429,63.52041,4448,4,2.757812,218.5508,157.32812,528.4922,3
3246.898,429,65.46392,4448,12,2.78125,218.5508,161.70703,524.1133,3
3246.898,429,65.03856,4448,7,2.78125,218.5508,159.79297,526.0039,3
3246.898,429,69.15167,4448,11,2.78125,218.5508,159.10938,526.6875,3
3246.898,429,68.0203,4448,13,2.78125,218.5508,158.20703,527.5898,3
3246.898,429,68.60759,4448,4,2.78125,218.5508,157.55078,528.2461,3
3246.898,429,63.38384,4448,13,2.78125,218.5508,161.05469,524.7422,3
3246.898,429,64.37659,4448,11,2.78125,218.5508,159.90625,525.8906,3
3246.898,429,63.38384,4448,7,2.78125,218.5508,163.61328,522.1836,3
3246.898,429,61.61616,4448,16,2.78125,218.5508,161.94531,523.8516,3
3246.898,429,67.25,4448,9,2.78125,218.5508,160.08594,525.7109,3
3246.898,429,62.93532,4448,5,2.78125,218.5508,159.86719,525.9297,3
3246.898,429,61.46096,4448,8,2.78125,218.5508,158.9375,526.8594,3
3246.898,429,58.0,4448,9,2.78125,218.5508,160.23828,525.5586,3
3246.898,429,56.78392,4448,9,2.78125,218.5508,159.11328,526.6836,3
3246.898,429,57.75,4448,11,2.78125,218.5508,157.03516,528.7617,3
3240.164,429,52.09877,4480,15,2.78125,218.5508,156.81641,528.9805,3
3240.164,429,58.64662,4480,5,2.78125,218.5508,160.58594,525.2109,3
3240.164,429,64.69072,4480,6,2.78125,218.5508,159.92578,525.8711,3
3242.09,429,66.58228,4480,13,2.78125,218.5508,164.0625,521.7344,3
3242.09,429,66.92308,4480,12,2.78125,218.5508,161.76172,524.0352,3
3242.09,429,65.72165,4480,7,2.78125,218.5508,164.67188,521.125,3
3242.09,429,65.12821,4480,11,2.78125,218.5508,163.98828,521.8086,3
3246.418,429,67.52577,4480,10,2.78125,218.5508,162.82422,522.9727,3
3246.418,429,67.7665,4480,11,2.78125,218.5508,161.39062,524.4062,3
3246.418,429,64.72081,4480,12,2.78125,218.5508,160.92578,524.8711,3
3246.418,429,68.78173,4480,12,2.78125,218.5508,159.3125,526.4844,3
3246.418,429,67.86632,4480,5,2.78125,218.5508,158.65625,527.1406,3
3246.418,429,64.03061,4480,6,2.78125,218.5508,158.0,527.7969,3
3246.418,429,64.37659,4480,15,2.78125,218.5508,162.64453,523.1523,3
3246.418,429,68.43434,4480,8,2.78125,218.5508,160.33594,525.4609,3
3246.418,429,71.09974,4480,10,2.78125,218.5508,158.75,527.0469,3
3246.418,429,68.87755,4480,10,2.78125,218.5508,162.56641,523.2305,3
3246.418,429,61.77215,4480,6,2.78125,218.5508,160.73047,525.0664,3
3246.418,429,64.3038,4480,10,2.78125,218.5508,160.29297,525.5039,3
3246.418,429,65.05102,4480,10,2.78125,218.5508,159.85547,525.9414,3
3246.418,429,70.43702,4480,7,2.78125,218.5508,159.27344,526.5234,3
3246.418,429,64.19437,4448,9,2.78125,218.5508,158.07031,527.7266,3
3246.418,429,65.12821,4448,7,2.78125,218.5508,161.77734,524.0195,3
3246.418,429,66.15385,4448,12,2.78125,218.5508,159.90625,525.8906,3
3246.418,429,63.10433,4448,13,2.789062,218.5508,159.46875,526.3281,3
3246.418,429,61.80905,4448,11,2.789062,218.5508,158.59375,527.1953,3
3240.645,429,66.16162,4480,10,2.789062,218.5508,157.69141,528.0977,3
3241.719,432,67.8481,4480,10,2.789062,218.5508,157.47266,528.3164,3
3242.09,429,65.65657,4480,13,2.789062,218.5508,156.54297,529.2461,3
3242.09,429,63.8191,4480,13,2.789062,218.6758,155.85938,529.8047,3
3242.09,429,64.05063,4480,10,2.789062,218.6758,164.14062,521.5234,3
3242.09,429,64.89899,4480,10,2.796875,218.6758,163.71484,521.9492,3
3242.09,429,66.24365,4480,12,2.796875,218.6758,163.49609,522.1602,3
3242.09,429,62.0603,4480,11,2.796875,218.6758,162.58203,523.0742,3
3242.09,429,62.40602,4480,11,2.796875,218.6758,161.73828,523.918,3
3242.09,429,60.10101,4480,14,2.796875,218.6758,160.11328,525.543,3
3242.09,429,59.25,4480,8,2.796875,218.6758,158.75,526.9062,3
3242.09,429,57.53086,4480,12,2.796875,218.6758,158.69922,526.957,3
3242.09,429,54.29975,4480,14,2.796875,218.6758,161.89062,523.7656,3
3242.09,429,54.13534,4480,5,2.796875,218.6758,165.51953,520.1367,3
3242.09,429,59.13706,4480,9,2.796875,218.6758,162.21094,523.4453,3
3242.09,429,68.10127,4480,8,2.796875,218.6758,161.0625,524.5938,3
3242.09,429,67.17557,4480,7,2.796875,218.6758,159.47656,526.1797,3
3242.09,429,68.27411,4480,10,2.796875,218.6758,158.16406,527.4922,3
3242.09,429,64.59948,4480,12,2.796875,218.6758,163.38672,522.2695,3
3242.105,429,63.35878,4480,12,2.796875,218.6758,163.23047,522.4258,3
3242.09,429,69.64286,4480,10,2.796875,218.6758,161.31641,524.3398,3
3242.09,429,69.13265,4480,8,2.804688,218.6758,160.19531,525.4609,3
3242.09,429,67.34694,4480,7,2.804688,219.293,158.58203,526.4492,3
3242.379,429,65.65657,4480,14,2.804688,219.332,157.89844,527.0938,3
3242.379,429,65.13995,4480,4,2.804688,219.332,157.21484,527.7773,3
3242.379,429,66.32911,4480,10,2.804688,219.332,156.99609,527.9961,3
3242.379,429,69.19192,4480,9,2.804688,219.332,155.64062,529.3516,3
3242.379,429,66.58163,4480,14,2.8125,219.3008,160.15234,524.8711,3
3242.379,429,67.25888,4480,13,2.8125,219.293,163.33203,521.6914,3
3242.379,429,67.00767,4480,8,2.8125,219.3008,162.01953,522.9961,3
3242.379,429,66.83673,4480,10,2.8125,219.3008,161.11719,523.8984,3
3242.57,429,62.08651,4480,6,2.8125,219.3008,160.40625,524.6094,3
3242.57,429,66.91919,4480,10,2.8125,219.3008,159.01562,526.0,3
3242.57,429,68.35443,4480,8,2.8125,219.3008,157.21094,527.8047,3
3242.57,429,67.00508,4480,10,2.8125,219.3008,160.66016,524.3555,3
3242.57,429,64.63104,4480,16,2.8125,219.3008,159.53906,525.4766,3
3242.57,429,64.32161,4448,8,2.8125,219.3008,158.85547,526.1602,3
3242.57,429,62.53165,4448,7,2.8125,219.3008,158.17188,526.8438,3
3242.57,429,69.79695,4448,11,2.8125,219.3008,156.78906,528.2266,3
3242.57,429,66.91919,4448,6,2.8125,219.3008,156.13281,528.8828,3
3242.57,429,62.15539,4448,8,2.8125,219.3008,155.44922,529.5664,3
3242.57,429,59.40594,4448,12,2.8125,219.3008,161.00781,524.0078,3
3242.57,429,58.54271,4448,11,2.8125,219.2852,160.78906,524.2422,3
3242.57,429,58.60349,4448,16,2.8125,219.2852,159.85938,525.1719,3
3240.645,429,53.26633,4448,11,2.8125,219.2852,158.05469,526.9766,3
3240.645,429,56.15764,4448,9,2.8125,219.2852,156.6875,528.3438,3
3240.645,429,66.49616,4448,8,2.8125,219.2852,163.10156,521.9297,3
3240.645,429,67.09184,4448,9,2.8125,219.2852,161.96094,523.0703,3
3240.645,429,65.54404,4448,9,2.8125,219.2852,161.0625,523.9688,3
3240.645,429,66.32391,4448,7,2.8125,219.2852,160.14844,524.8828,3
3242.09,429,62.62887,4448,8,2.8125,219.2852,159.38672,525.6445,3
3242.09,429,64.37659,4448,8,2.8125,219.2852,158.48047,526.5508,3
3242.09,429,68.60759,4448,13,2.8125,219.2852,157.79688,527.2344,3
3242.09,429,66.14987,4480,12,2.8125,219.2852,162.13281,522.8984,3
3242.09,429,65.99496,4480,8,2.8125,219.2852,159.94922,525.082,3
3242.09,429,66.83805,4480,14,2.8125,219.2852,159.26562,525.7656,3
3242.09,429,62.2739,4480,17,2.8125,219.2852,158.0625,526.9688,3
3242.09,429,67.00508,4480,9,2.8125,219.2852,157.13281,527.8984,3
3242.09,429,69.0,4480,9,2.8125,219.2852,160.90234,524.1289,3
3242.09,429,65.80977,4480,8,2.8125,219.2852,159.00391,526.0273,3
3242.09,429,60.50633,4480,10,2.8125,219.2852,158.10156,526.9297,3
3242.09,429,67.08861,4480,9,2.8125,219.2852,156.40625,528.625,3
3242.09,429,65.38462,4480,10,2.8125,219.2852,155.28516,529.7461,3
3244.012,429,65.3944,4480,21,2.8125,219.2852,155.25391,529.7773,3
3244.012,429,65.73604,4480,9,2.8125,219.2852,154.87891,530.1523,3
3244.012,429,65.30612,4480,10,2.8125,219.2852,158.49609,526.5352,3
3244.012,429,67.34177,4480,10,2.8125,219.2852,157.1875,527.8438,3
3244.012,429,65.23929,4480,11,2.8125,219.2852,160.82031,524.2109,3
3244.012,429,64.46701,4480,7,2.8125,219.2852,159.17969,525.8516,3
3244.012,429,65.30612,4480,14,2.8125,219.2852,159.00391,526.0273,3
3244.012,429,65.32663,4480,7,2.8125,219.2852,158.13281,526.8984,3
3245.453,429,64.8855,4480,9,2.8125,219.2852,157.20312,527.8281,3
3245.453,429,60.25,4480,13,2.8125,219.2852,156.76562,528.2656,3
3245.453,429,62.09476,4480,11,2.8125,219.2852,155.89062,529.1406,3
3247.379,429,59.70516,4480,11,2.8125,219.2852,154.71875,530.3125,3
3247.379,429,56.39098,4480,7,2.820312,219.2852,158.01562,527.0156,3
3247.379,429,51.89873,4480,14,2.820312,219.2852,156.89453,528.1289,3
3247.395,429,56.3591,4480,10,2.820312,219.2852,155.74609,529.2773,3
3247.379,429,61.69666,4480,11,2.820312,219.2852,165.20703,519.8164,3
3247.379,429,65.97403,4480,9,2.820312,219.2852,162.65234,522.3711,3
3247.395,429,65.48223,4480,7,2.820312,219.2852,159.57422,525.4492,3
3247.379,429,67.09184,4480,9,2.820312,219.2852,157.71484,527.3086,3
3247.379,429,66.07143,4480,9,2.820312,219.2852,157.05859,527.9648,3
3247.379,429,68.52792,4480,10,2.820312,219.2852,156.18359,528.8398,3
3245.453,429,67.77494,4480,13,2.820312,219.2852,155.96484,529.0586,3
3245.453,428,67.25888,4480,8,2.820312,219.1758,161.88281,523.25,3
3245.453,428,67.7665,4480,6,2.820312,219.1758,160.38281,524.75,3
3245.453,428,61.71875,4480,14,2.820312,219.1758,163.39844,521.7344,3
3245.453,428,62.9156,4480,14,2.820312,219.1758,162.71484,522.418,3
3245.453,428,65.80977,4480,14,2.820312,219.1758,160.88281,524.25,3
3245.453,428,66.66667,4480,18,2.820312,219.1758,159.76172,525.3711,3
3245.453,428,63.68286,4480,9,2.828125,219.1758,158.85938,526.2734,3
3245.453,428,67.34177,4480,10,2.828125,219.1758,156.70312,528.4219,3
3245.453,428,65.5527,4480,4,2.828125,219.1758,155.99219,529.1328,3
3245.453,428,65.21739,4480,13,2.828125,219.1758,155.33594,529.7891,3
3245.453,428,66.32911,4480,7,2.828125,219.1758,161.95703,523.168,3
3245.453,428,64.23174,4480,5,2.828125,219.1758,161.53125,523.5938,3
3245.453,429,69.59799,4480,9,2.828125,219.1758,161.04297,524.082,3
3245.453,429,66.58228,4480,5,2.835938,219.1758,159.16016,525.9648,3
3245.453,429,62.08651,4480,9,2.835938,219.168,163.8125,521.3125,3
3245.453,429,67.25888,4480,6,2.835938,219.3125,162.83594,522.1445,3
3245.453,429,65.74307,4480,5,2.835938,219.3125,160.73047,524.25,3
3245.453,429,63.63636,4480,10,2.835938,219.3125,160.29297,524.6875,3
3245.453,429,64.82412,4480,7,2.835938,219.3125,159.41797,525.5625,3
3245.934,429,59.75,4480,4,2.84375,219.3125,158.98047,526.0,3
3245.934,429,59.64467,4448,4,2.84375,219.3125,158.0625,526.9102,3
3245.934,429,58.06452,4448,12,2.84375,219.3125,156.66797,528.3047,3
3245.934,429,57.42574,4448,9,2.84375,219.3125,156.42188,528.5508,3
3245.934,429,56.89223,4480,5,2.351562,219.3125,155.98438,528.9883,3
3245.934,429,59.38303,4480,4,2.351562,218.5469,160.27344,525.957,3
3245.934,429,65.97938,4480,7,2.351562,218.4375,159.75781,526.582,3
3245.934,429,63.77551,4480,11,2.351562,218.4375,159.05078,527.2891,3
3246.418,429,68.03069,4480,12,2.351562,218.4375,157.91406,528.4258,3
3246.418,429,67.51918,4480,9,2.351562,218.4375,157.25781,529.082,3
3246.418,429,65.98465,4480,14,2.347656,218.4375,156.10938,530.2305,3
3245.68,428,66.24365,4480,8,2.347656,209.957,164.92188,529.9023,3
3248.188,430,65.20619,4480,12,2.363281,209.957,165.03125,529.793,3
3246.898,429,66.07595,4480,12,2.496094,210.4297,163.15625,531.1797,3
3246.898,429,63.72796,4480,9,2.507812,210.9531,161.71094,531.9688,3
3247.379,429,66.83544,4480,8,2.507812,210.9961,161.57031,532.0547,3
3247.379,429,65.90909,4480,11,2.507812,210.9961,169.2539,524.3711,3
3247.379,429,64.03061,4480,6,2.507812,210.9961,166.73438,526.8906,3
3247.379,429,66.15776,4480,5,2.507812,210.9961,165.36719,528.2578,3
3247.379,429,66.32653,4480,7,2.640625,210.9961,164.19141,529.4336,3
3247.379,428,67.75819,4480,7,2.640625,211.0,167.8125,525.6758,3
3247.414,428,62.53165,4480,11,2.640625,211.0312,166.90625,526.5508,3
3247.379,428,63.77551,4480,11,2.640625,211.0312,166.03125,527.4258,3
3247.379,428,63.95939,4480,4,2.640625,211.0312,165.59375,527.8633,3
3247.379,428,67.67677,4480,8,2.667969,211.0312,165.13281,528.3242,3
3247.379,428,66.83544,4480,8,2.667969,211.0039,164.20312,529.2539,3
3247.379,428,65.82915,4480,12,2.667969,211.0391,163.27734,530.1445,3
3247.379,428,64.39394,4480,10,2.667969,211.0547,162.35938,531.0469,3
3247.379,428,66.83544,4480,11,2.667969,211.0547,161.45703,531.9492,3
3247.379,428,67.67677,4480,10,2.667969,211.0547,161.07422,532.332,3
3247.379,428,63.63636,4480,4,2.671875,211.0547,164.94531,528.4609,3
3247.379,428,62.43781,4480,9,2.671875,211.0547,163.52734,529.875,3
3247.379,428,60.04963,4480,14,2.671875,211.0547,163.08984,530.3125,3
3247.379,428,57.60599,4480,14,2.671875,211.0547,162.625,530.7773,3
3247.379,428,54.61347,4480,9,2.671875,211.0547,162.37891,531.0234,3
3247.379,428,50.49751,4480,5,2.671875,211.0703,165.36328,528.0234,3
3247.379,428,58.39599,4480,13,2.671875,211.0703,165.14453,528.2422,3
3247.379,428,63.77551,4480,15,2.671875,211.0703,164.02344,529.3633,3
3247.379,428,64.43299,4480,12,2.671875,211.0859,163.09766,530.2734,3
3247.379,428,63.0491,4480,6,2.671875,211.0859,161.97656,531.3945,3
3247.379,428,69.36709,4448,12,2.671875,211.0859,163.01953,530.3516,3
3247.379,428,67.60925,4480,9,2.671875,211.0859,163.07031,530.3008,3
3247.379,428,65.74307,4480,10,2.671875,211.0859,161.89844,531.4727,3
3247.379,428,65.21739,4480,14,2.671875,211.0859,161.44531,531.9258,3
3247.379,428,67.26343,4480,11,2.671875,211.0859,160.98438,532.3867,3
3247.379,428,66.58291,4480,13,2.671875,211.0859,161.05859,532.3125,3
3247.379,427,62.84987,4480,7,2.679688,211.0859,159.90234,533.4688,3
3247.379,427,64.78149,4480,8,2.679688,203.3867,173.8047,527.2578,3
3247.379,427,69.97455,4480,12,2.679688,203.3555,173.1484,527.9453,3
3247.379,427,65.82278,4480,4,2.703125,203.3555,172.2734,528.8203,3
3247.379,427,68.27411,4480,8,2.703125,203.3359,170.8789,530.2109,3
3247.379,427,67.51269,4480,8,2.703125,203.3633,173.1758,527.8867,3
3247.379,427,63.14433,4480,7,2.703125,204.082,172.0273,528.3164,3
3247.379,427,66.24685,4480,15,2.703125,204.082,170.8789,529.4648,3
3247.379,427,66.49746,4480,10,2.703125,204.082,169.7578,530.5859,3
3247.379,427,65.12821,4480,8,2.703125,204.082,167.70703,532.6367,3
3247.379,427,65.81633,4480,12,2.703125,204.082,166.33984,534.0039,3
3247.379,427,66.83544,4480,8,2.710938,204.082,165.14062,535.2031,3
3247.379,427,61.46096,4480,6,2.710938,204.0742,169.6055,530.7383,3
3247.379,427,64.28571,4480,12,2.710938,204.082,168.0234,532.3125,3
3247.379,427,63.13131,4480,9,2.710938,204.082,167.32422,533.0117,3
3247.379,427,65.73604,4480,8,2.710938,204.082,166.64453,533.6914,3
3247.379,427,64.64646,4480,10,2.710938,204.082,165.77344,534.5625,3
3247.379,426,62.28288,4480,7,2.710938,204.082,165.14844,535.1875,3
3247.379,426,60.4534,4480,8,2.710938,204.082,173.5898,526.7461,3
3247.379,426,58.0,4480,10,2.710938,204.082,171.0039,529.332,3
3248.172,427,57.17822,4480,9,2.710938,204.082,169.8281,530.5078,3
