face_landmarking_rpi_mem.committed_Committed_AS,face_landmarking_rpi_system.active_processes_active,face_landmarking_rpi_system.cpu_user,face_landmarking_rpi_system.file_nr_used_used,face_landmarking_rpi_system.processes_running,face_landmarking_rpi_system.ram_buffers,face_landmarking_rpi_system.ram_cached,face_landmarking_rpi_system.ram_free,face_landmarking_rpi_system.ram_used,Target
3200.953,418,67.60204,4384,11,1.785156,137.40234,133.91016,634.0312,10
3200.953,418,71.97943,4384,10,1.785156,137.40234,131.77734,636.1641,10
3200.953,418,74.61538,4384,13,1.785156,137.40234,125.48828,642.4531,10
3200.953,418,71.39175,4384,11,1.785156,137.40234,122.25781,645.6836,10
3200.953,418,70.48346,4384,10,1.785156,137.40234,129.85547,638.0859,10
3200.953,418,69.57606,4384,15,1.785156,137.40234,131.26172,636.6797,10
3200.953,418,71.53846,4384,16,1.785156,137.40234,128.80078,639.1406,10
3200.953,418,70.76923,4384,13,1.785156,137.40234,130.92969,637.0117,10
3200.953,418,71.03275,4384,10,1.785156,137.40234,132.38281,635.5586,10
3200.953,418,72.77354,4384,11,1.785156,137.40234,127.26953,640.6719,10
3200.953,418,72.37852,4384,8,1.785156,137.40234,125.03906,642.9023,10
3200.953,418,71.06599,4384,10,1.785156,137.40234,124.05859,643.8828,10
3200.953,418,69.97455,4384,17,1.785156,137.40234,127.57031,640.3711,10
3200.953,418,67.51269,4384,11,1.785156,137.40234,128.28906,639.6523,10
3200.953,418,69.74359,4384,13,1.785156,137.40234,125.66797,642.2734,10
3200.953,418,69.84925,4384,12,1.785156,137.40234,126.24219,641.6992,10
3200.953,418,69.38776,4384,13,1.785156,137.40234,128.44141,639.5,10
3200.969,418,66.32911,4384,3,1.785156,137.40234,131.71094,636.2305,10
3200.953,418,59.34343,4384,14,1.789062,137.39844,127.54297,640.3984,10
3200.953,418,63.25,4384,19,1.789062,137.40234,123.87891,644.0586,10
3200.953,418,57.82828,4384,11,1.789062,137.40234,129.56641,638.3711,10
3200.953,418,68.26196,4384,11,1.789062,137.40234,125.82031,642.1172,10
3200.953,418,72.68041,4384,11,1.789062,137.40234,126.47266,641.4648,10
3200.953,418,73.97959,4384,12,1.789062,137.40234,126.98047,640.957,10
3200.953,418,72.22222,4384,9,1.796875,137.39453,125.94141,641.9961,10
3200.953,418,71.06599,4384,9,1.796875,137.40234,129.35938,638.5703,10
3200.953,418,73.60406,4384,8,1.796875,137.40234,130.30859,637.6211,10
3200.953,418,72.58883,4384,17,1.796875,137.40234,127.4375,640.4922,10
3200.953,418,73.09645,4384,16,1.796875,137.40234,131.13672,636.793,10
3200.953,418,74.87179,4384,12,1.796875,137.40234,127.77344,640.1562,10
3200.953,418,72.91139,4384,9,1.796875,137.40234,126.00781,641.9219,10
3200.953,417,68.78173,4384,12,1.796875,137.40234,125.0,642.9297,10
3200.953,417,69.48718,4384,8,1.796875,137.40234,126.96094,640.9688,10
3200.953,417,71.61125,4384,12,1.796875,137.40234,126.55078,641.3789,10
3200.953,417,72.09302,4384,11,1.796875,137.40234,133.17578,634.7539,10
3200.953,417,71.5736,4384,12,1.796875,137.40234,134.53125,633.3984,10
3200.953,417,71.93878,4384,10,1.796875,137.40234,130.34766,637.582,10
3200.953,417,69.94949,4352,12,1.796875,137.40234,128.16016,639.7695,10
3200.953,417,69.68912,4352,5,1.796875,137.40234,130.29297,637.6367,10
3200.953,417,67.34177,4352,8,1.796875,137.40234,131.55469,636.375,10
3200.953,417,70.48346,4352,12,1.796875,137.40234,129.54297,638.3867,10
3200.953,417,73.46939,4352,8,1.796875,137.40234,130.82812,637.1016,10
3200.953,417,71.75573,4352,14,1.796875,137.40234,131.08203,636.8477,10
3200.953,417,70.07673,4352,7,1.796875,137.40234,128.15625,639.7734,10
3200.953,417,71.82741,4352,21,1.796875,137.40234,126.35156,641.5781,10
3200.953,417,69.74359,4352,11,1.796875,137.40234,124.30078,643.6289,10
3201.184,417,65.80977,4352,7,1.796875,137.40234,126.21875,641.7109,10
3201.168,417,66.66667,4352,9,1.796875,137.40234,127.77734,640.1523,10
3201.168,417,63.35878,4352,6,1.796875,137.40234,129.625,638.3047,10
3200.953,417,56.01966,4352,10,1.796875,137.40234,129.67578,638.2539,10
3200.953,417,59.35162,4352,16,1.804688,137.40234,125.42188,642.5,10
3200.953,417,70.42607,4352,9,1.804688,137.40234,129.13672,638.7852,10
3200.953,417,71.35678,4352,13,1.804688,137.40234,125.49609,642.4258,10
3200.953,417,72.44898,4352,12,1.804688,137.40234,128.77344,639.1484,10
3200.953,417,72.49357,4352,6,1.804688,137.40234,134.57422,633.3477,10
3200.953,417,73.58974,4352,10,1.804688,137.40234,132.52344,635.3984,10
3200.953,418,73.97959,4352,9,1.804688,137.42188,130.03516,637.8672,10
3200.953,418,72.49357,4352,6,1.804688,137.42188,128.23047,639.6719,10
3200.953,418,72.19388,4352,9,1.804688,137.42188,131.25391,636.6484,10
3200.953,418,73.48485,4352,10,1.804688,137.42188,127.42578,640.4766,10
3200.969,418,72.12276,4352,11,1.804688,137.42188,134.45703,633.4453,10
3200.953,418,74.43038,4352,12,1.804688,137.42188,131.06641,636.8359,10
3200.953,418,70.0,4352,16,1.804688,137.42188,128.51953,639.3828,10
3200.953,418,71.50259,4352,12,1.804688,137.42188,129.75,638.1523,10
3200.953,418,70.37975,4352,16,1.804688,137.42188,128.19531,639.707,10
3200.953,418,69.13265,4352,11,1.804688,137.42188,135.66406,632.2383,10
3200.953,418,70.51282,4352,12,1.804688,137.42188,130.98828,636.9141,10
3200.953,419,67.25888,4352,10,1.804688,137.42188,127.26953,640.6328,10
3200.969,419,73.92405,4352,8,1.804688,137.42188,129.11719,638.7852,10
3200.953,419,57.94872,4352,8,1.804688,137.42188,125.92188,641.9805,10
3200.953,419,58.76289,4352,7,1.804688,137.42188,123.91016,643.9922,10
3200.953,419,68.11224,4352,9,1.804688,137.42188,131.16406,636.7383,10
3200.953,419,69.44444,4384,8,1.804688,137.42188,128.29297,639.6094,10
3200.953,419,62.14834,4384,9,1.804688,137.42188,132.375,635.5273,10
3200.953,419,64.87179,4384,6,1.804688,137.42188,126.26562,641.6367,10
3200.953,419,68.26196,4384,12,1.804688,137.42188,129.21875,638.6836,10
3200.953,419,69.38776,4384,9,1.804688,137.42188,131.79688,636.1055,10
3200.953,419,62.87879,4384,14,1.804688,137.42188,133.12109,634.7812,10
3200.953,419,64.07035,4384,9,1.804688,137.42188,128.41406,639.4883,10
3200.953,419,59.95025,4384,8,1.8125,137.42188,129.51562,638.3789,10
3200.953,418,60.09975,4384,10,1.8125,137.42188,129.84375,638.0508,10
3200.953,418,69.79695,4384,13,1.8125,137.42188,131.0625,636.832,10
3200.953,418,71.24682,4384,9,1.8125,137.42188,128.82031,639.0742,10
3200.953,418,72.84264,4384,12,1.8125,137.42188,126.57812,641.3164,10
3200.953,418,69.3299,4384,12,1.8125,137.42188,130.34766,637.5469,10
3200.953,418,69.69697,4384,9,1.8125,137.42188,131.75391,636.1406,10
3200.953,419,71.42857,4384,8,1.8125,137.42188,129.26562,638.6289,10
3200.953,419,70.40816,4384,8,1.8125,137.42188,129.90625,637.9883,10
3200.953,420,71.13924,4384,12,1.8125,137.42188,130.1875,637.707,10
3200.953,420,74.48454,4384,10,1.8125,137.42188,128.73828,639.1562,10
3200.953,420,70.54264,4384,7,1.8125,137.42188,128.17578,639.7188,10
3200.953,420,74.30025,4384,8,1.8125,137.42188,130.07812,637.8164,10
3200.953,420,74.10256,4384,12,1.8125,137.42188,131.21094,636.6836,10
3200.953,420,70.95116,4384,11,1.8125,137.42188,132.38672,635.5078,10
3200.953,420,73.67089,4384,13,1.820312,137.42188,133.94531,633.9414,10
3200.953,420,71.50127,4384,11,1.820312,137.42188,129.76172,638.125,10
3200.953,420,72.30769,4352,6,1.820312,137.42188,128.14844,639.7383,10
3200.953,420,69.62025,4352,8,1.820312,137.42188,127.71094,640.1758,10
3200.953,420,73.67089,4352,16,1.820312,137.42188,128.80859,639.0781,10
3200.953,420,73.60406,4352,9,1.820312,137.42188,128.53125,639.3555,10
3200.953,420,74.87437,4352,10,1.820312,137.42188,133.91797,633.9688,10
3200.953,420,72.40506,4352,14,1.820312,137.42188,129.76172,638.125,10
3200.953,420,71.86701,4352,9,1.820312,137.42188,127.32812,640.5586,10
3200.953,420,69.56522,4352,13,1.820312,137.42188,124.86719,643.0195,10
3200.953,420,69.36709,4352,11,1.820312,137.42188,132.69531,635.1914,10
3200.953,420,69.11392,4352,11,1.820312,137.42188,128.28125,639.6055,10
3200.953,420,68.5,4352,10,1.820312,137.42188,130.04688,637.8398,10
3200.953,420,67.66917,4352,13,1.820312,137.42188,127.33984,640.5469,10
3200.953,420,64.66165,4352,10,1.820312,137.42188,122.61328,645.2734,10
3200.953,420,60.90226,4352,9,1.828125,137.42188,125.98438,641.8945,10
3200.953,420,59.69773,4352,13,1.828125,137.48438,124.46484,643.3516,10
3200.953,420,70.07673,4352,18,1.828125,137.48438,124.35156,643.4648,10
3200.953,420,72.70408,4352,12,1.828125,137.48438,121.76562,646.0508,10
3200.953,420,74.49495,4352,13,1.828125,137.48438,132.66406,635.1523,10
3200.953,420,71.24682,4352,15,1.828125,137.48438,129.77344,638.043,10
3200.953,420,70.9596,4352,10,1.828125,137.48438,127.91406,639.9023,10
3200.953,420,69.48718,4352,12,1.828125,137.48438,125.94531,641.8711,10
3200.953,420,72.05128,4352,9,1.828125,137.48438,127.95703,639.8594,10
3200.953,420,71.68367,4352,11,1.828125,137.48438,124.78516,643.0312,10
3200.953,420,70.55838,4352,10,1.828125,137.48438,123.01562,644.8008,10
3200.953,420,72.09302,4352,10,1.828125,137.48438,129.57031,638.2461,10
3200.953,420,69.13265,4352,10,1.828125,137.48438,128.88672,638.9297,10
3200.953,420,75.44304,4352,11,1.828125,137.48438,124.73047,643.0859,10
3200.969,420,72.84264,4352,13,1.828125,137.48438,122.80469,645.0117,10
3200.953,420,61.43959,4352,6,1.828125,137.48438,125.94141,641.875,10
3200.969,420,61.84211,4352,5,1.828125,137.48438,127.21094,640.6055,10
3200.969,420,57.47423,4352,4,1.828125,137.48438,126.52734,641.2891,10
3200.953,420,59.84655,4352,5,1.828125,137.48438,128.07422,639.7422,10
3201.168,420,61.73469,4352,9,1.828125,137.48438,125.59766,642.2188,10
3201.184,420,60.25641,4352,3,1.828125,137.48438,131.96875,635.8477,10
3201.168,420,61.8799,4352,6,1.828125,137.48438,129.90234,637.9141,10
3200.953,420,55.83756,4352,9,1.828125,137.48438,127.66016,640.1562,10
3200.953,420,67.17557,4352,9,1.828125,137.48438,125.9375,641.8789,10
3200.953,420,68.70229,4352,12,1.828125,137.48438,133.64844,634.168,10
3200.953,420,63.0102,4352,6,1.828125,137.48438,129.4375,638.3789,10
3200.953,420,68.44784,4352,12,1.828125,137.48438,126.61719,641.1992,10
3200.953,420,69.54315,4352,10,1.828125,137.48438,129.65234,638.1641,10
3200.953,420,66.83417,4352,12,1.828125,137.48438,129.72266,638.0938,10
3200.953,420,65.83541,4352,13,1.828125,137.48438,129.20312,638.6133,10
3200.953,420,64.8855,4352,9,1.828125,137.48438,127.39844,640.418,10
3200.953,420,64.07035,4352,10,1.828125,137.48438,128.31641,639.5,10
3200.953,420,72.08122,4352,10,1.828125,137.48438,130.21875,637.5977,10
3201.168,420,62.7907,4352,5,1.828125,137.48438,128.44531,639.3711,10
3201.168,420,61.34021,4352,7,1.828125,137.48438,132.44141,635.375,10
3201.168,420,67.67677,4352,7,1.828125,137.48438,129.51562,638.3008,10
3201.168,420,71.75573,4352,11,1.828125,137.48438,129.51562,638.3008,10
3200.953,420,73.84615,4352,14,1.828125,137.48438,130.28906,637.5273,10
3200.953,420,73.02799,4352,12,1.828125,137.48438,131.46484,636.3516,10
3200.953,420,61.28205,4352,9,1.828125,137.48438,129.61719,638.1992,10
3200.953,420,66.49351,4352,7,1.828125,137.48438,127.18359,640.6328,10
3200.953,420,60.45918,4352,8,1.828125,137.48438,129.40625,638.4102,10
3200.953,420,59.58549,4352,9,1.828125,137.48438,127.60156,640.2148,10
3200.953,420,58.71795,4352,12,1.828125,137.48438,124.60547,643.2109,10
3200.953,420,61.38107,4352,19,1.828125,137.48438,123.78516,644.0312,10
3200.953,420,72.19388,4352,10,1.828125,137.48438,134.98047,632.8359,10
3200.953,420,77.66497,4352,12,1.828125,137.48438,131.01562,636.8008,10
3200.953,420,72.84264,4352,14,1.828125,137.48438,133.12891,634.6875,10
3200.953,420,72.44898,4352,13,1.828125,137.48438,130.01953,637.7969,10
3200.953,420,71.31783,4352,11,1.828125,137.48438,129.92578,637.8906,10
3200.953,420,66.49616,4352,9,1.828125,137.48438,132.53125,635.2852,10
3200.953,420,58.35476,4352,5,1.828125,137.48438,129.05859,638.7578,10
3201.168,420,64.87179,4352,15,1.828125,137.48438,127.73828,640.0781,10
3201.168,420,72.01018,4352,10,1.828125,137.48438,130.125,637.6914,10
3201.168,420,72.6817,4352,10,1.828125,137.48438,131.39062,636.4258,10
3200.969,420,63.82429,4352,4,1.835938,137.47656,126.92188,640.8945,10
3200.953,420,68.60759,4352,12,1.835938,137.48438,133.70312,634.1055,10
3200.953,420,70.48346,4352,9,1.835938,137.48438,130.3125,637.4961,10
3200.953,420,66.41414,4352,8,1.835938,137.48438,127.85156,639.957,10
3200.953,420,61.9403,4352,11,1.835938,137.48438,130.18359,637.625,10
3200.953,420,55.44554,4352,10,1.835938,137.48438,129.00781,638.8008,10
3200.953,420,58.26972,4352,9,1.835938,137.48438,124.42578,643.3828,10
3200.953,420,71.42857,4352,10,1.835938,137.48438,132.90234,634.9062,10
3200.953,420,73.00771,4352,9,1.835938,137.48438,130.60547,637.2031,10
3200.953,420,71.13924,4352,9,1.835938,137.48438,127.70703,640.1016,10
3200.953,420,71.64948,4352,9,1.835938,137.48438,125.89844,641.9102,10
3200.953,420,71.46465,4352,12,1.835938,137.48438,128.26172,639.5469,10
3200.969,420,70.66327,4352,13,1.84375,137.47656,134.64062,633.168,10
3200.953,421,70.05076,4352,14,1.84375,137.48438,132.39844,635.4023,10
3200.953,421,69.30946,4352,9,1.84375,137.48438,129.00781,638.793,10
3200.953,421,73.41772,4352,15,1.84375,137.48438,127.20312,640.5977,10
3200.953,421,71.50127,4352,8,1.84375,137.48438,125.25,642.5508,10
3200.953,421,74.61538,4352,10,1.84375,137.48438,134.50391,633.2969,10
3200.953,421,71.06599,4352,10,1.84375,137.48438,130.15625,637.6445,10
3200.953,421,75.1269,4352,16,1.84375,137.48438,131.57031,636.2305,10
3200.953,421,72.30769,4352,14,1.84375,137.48438,128.91797,638.8828,10
3200.953,421,73.65729,4352,9,1.84375,137.48438,130.54297,637.2578,10
3200.953,421,72.95918,4352,13,1.84375,137.48438,131.86328,635.9375,10
3200.953,421,74.68354,4352,7,1.84375,137.48438,131.57812,636.2227,10
3200.953,421,71.24682,4352,10,1.84375,137.48438,128.625,639.1758,10
3200.953,421,71.28463,4352,9,1.84375,137.48438,127.03906,640.7617,10
3200.953,421,71.75573,4352,12,1.84375,137.48438,125.35156,642.4492,10
3200.953,421,72.08122,4384,10,1.84375,137.48438,129.07812,638.7227,10
3200.953,421,71.25,4384,14,1.84375,137.48438,130.00391,637.7969,10
3200.953,420,66.24041,4384,4,1.84375,137.48438,129.32031,638.4805,10
3200.953,420,66.91919,4384,11,1.84375,137.48438,127.21484,640.5859,10
3200.969,419,60.92545,4384,3,1.84375,137.48438,128.65625,639.1445,10
3200.969,419,64.97462,4384,11,1.84375,137.48438,125.16797,642.6328,10
3200.953,419,61.83206,4384,12,1.84375,137.48438,128.51562,639.2852,10
3200.953,419,52.05128,4384,3,1.84375,137.48438,127.17969,640.6211,10
3200.969,419,51.52284,4384,5,1.84375,137.48438,134.29297,633.5078,10
3200.969,419,53.86598,4384,4,1.84375,137.48438,131.10938,636.6914,10
3200.953,419,57.55208,4384,8,1.84375,137.48438,128.04688,639.7539,10
3200.953,419,59.07928,4384,6,1.84375,137.48438,132.83203,634.9688,10
3200.953,419,58.20513,4384,8,1.84375,137.48438,129.08594,638.7148,10
3200.969,419,64.35897,4384,3,1.84375,137.48438,125.83203,641.9688,10
3200.969,419,61.92893,4384,3,1.84375,137.48438,128.66016,639.1406,10
3200.953,419,57.32648,4384,3,1.84375,137.48438,127.32031,640.4805,10
3200.953,420,60.56701,4384,10,1.84375,137.48438,125.67969,642.1211,10
3200.953,420,63.58974,4384,12,1.84375,137.48438,125.07812,642.7227,10
3200.953,420,73.28244,4384,7,1.84375,137.48438,122.86328,644.9375,10
3200.953,420,71.13402,4384,12,1.84375,137.48438,124.82031,642.9805,10
3200.953,420,68.47545,4384,4,1.84375,137.48438,130.54688,637.2539,10
3200.969,420,70.9596,4384,11,1.84375,137.48438,128.30469,639.4961,10
3200.953,420,71.75573,4384,11,1.84375,137.48438,126.34766,641.4531,10
3200.953,420,71.10553,4384,13,1.84375,137.48438,132.97266,634.8281,10
3200.953,420,70.20202,4384,11,1.84375,137.48438,127.63672,640.1641,10
3200.953,420,70.48346,4384,8,1.84375,137.48438,131.69531,636.1055,10
3200.953,420,69.43005,4384,9,1.84375,137.48438,130.54688,637.2539,10
3200.953,420,70.20202,4384,11,1.84375,137.48438,131.72656,636.0742,10
3200.953,421,69.66581,4384,10,1.84375,137.48438,134.33594,633.4648,10
3200.953,421,69.62025,4384,15,1.84375,137.48438,131.83203,635.9688,10
3200.953,421,73.04786,4384,9,1.84375,137.48438,133.45312,634.3477,10
3200.953,421,69.87342,4384,13,1.84375,137.48438,130.00781,637.793,10
3200.969,421,69.74359,4384,10,1.84375,137.48438,127.49219,640.3086,10
3200.953,421,58.88325,4384,7,1.84375,137.48438,125.24219,642.5586,10
3200.953,421,63.5443,4384,12,1.984375,137.48438,128.875,638.7852,10
3200.953,421,64.66165,4384,14,1.984375,137.48438,129.4375,638.2227,10
3200.953,421,67.08861,4384,9,1.984375,137.48438,131.54297,636.1172,10
3200.953,421,63.43284,4384,10,1.992188,137.48438,129.0,638.6523,10
3201.773,423,59.25,4352,13,1.992188,137.48438,125.55469,642.0977,10
3200.953,421,56.81818,4384,5,1.992188,137.48438,126.91406,640.7383,10
3200.953,421,65.64103,4384,6,1.992188,137.48438,123.96484,643.6875,10
3200.969,421,68.81443,4384,3,1.992188,137.48438,125.56641,642.0859,10
3200.953,421,63.58974,4384,9,1.992188,137.48438,129.44531,638.207,10
3200.953,421,67.86632,4384,9,1.992188,137.48438,128.08984,639.5625,10
3200.953,421,62.5974,4384,5,1.992188,137.48438,131.65234,636.0,10
3200.953,421,60.25641,4384,9,1.992188,137.48438,129.32812,638.3242,10
3200.953,421,62.37113,4384,10,1.992188,137.48438,131.76562,635.8867,10
3200.953,421,61.89258,4384,8,1.992188,137.48438,129.66016,637.9922,10
3200.953,421,58.33333,4384,5,1.992188,137.48438,129.44141,638.2109,10
3200.969,421,60.98191,4384,10,1.992188,137.48438,127.80859,639.8438,10
3200.953,421,56.2341,4384,6,1.992188,137.48438,125.97656,641.6758,10
3200.953,421,51.92802,4384,9,1.992188,137.48438,124.08984,643.5625,10
3200.953,421,67.7665,4384,8,1.992188,137.48438,127.01953,640.6328,10
3200.953,421,72.26463,4384,13,1.992188,137.48438,129.80859,637.8438,10
3200.953,421,72.68041,4352,11,1.992188,137.48438,130.24609,637.4062,10
3200.969,421,58.1864,4352,4,1.992188,137.48438,128.25391,639.3984,10
3200.953,421,61.9171,4320,3,1.992188,137.48438,126.13281,641.5195,10
3200.953,421,61.85567,4320,13,1.992188,137.48438,125.44922,642.2031,10
3200.953,421,71.21212,4320,12,1.992188,137.48438,129.29688,638.3555,10
3200.953,421,71.28205,4320,9,1.992188,137.48438,130.55469,637.0977,10
3200.953,421,72.40506,4352,8,1.992188,137.48438,128.75,638.9023,10
3200.953,421,71.8593,4352,10,1.992188,137.48438,131.00781,636.6445,10
3200.969,421,71.24682,4352,10,1.992188,137.48438,128.46484,639.1875,10
3200.953,421,59.59079,4352,7,1.992188,137.48438,125.78906,641.8633,10
3200.953,422,58.05627,4352,6,1.992188,137.48438,127.84375,639.8086,10
3200.953,422,58.20513,4352,6,1.992188,137.48438,125.94141,641.7109,10
3200.969,422,63.03797,4352,5,1.992188,137.48438,127.97266,639.6797,10
3200.953,422,60.81425,4352,12,1.992188,137.48438,125.05078,642.6016,10
3200.953,422,61.11111,4352,9,1.992188,137.48438,123.125,644.5273,10
3200.953,422,67.25441000000001,4352,13,2.007812,137.46875,128.31641,639.3359,10
3200.953,422,72.12276,4352,8,2.007812,137.48438,131.36328,636.2734,10
3200.953,422,62.9156,4352,16,2.007812,137.48438,129.125,638.5117,10
3200.953,422,68.47545,4352,9,2.007812,137.48438,125.81641,641.8203,10
3200.953,422,69.89796,4352,12,2.007812,137.48438,126.70312,640.9336,10
3200.953,422,70.66327,4352,10,2.007812,137.48438,126.32031,641.3164,10
3200.953,422,75.1269,4352,16,2.007812,137.48438,128.15625,639.4805,10
3200.953,422,72.12276,4352,6,2.007812,137.48438,124.41406,643.2227,10
3200.953,422,70.9596,4352,9,2.007812,137.48438,132.87891,634.7578,10
3200.953,422,72.63427,4352,11,2.007812,137.48438,129.30078,638.3359,10
3200.953,422,72.91139,4352,7,2.007812,137.48438,129.13672,638.5,10
3200.953,422,73.73737,4352,12,2.007812,137.48438,126.35156,641.2852,10
3200.953,422,72.42268,4352,8,2.007812,137.48438,124.85156,642.7852,10
3200.953,422,72.75064,4352,13,2.007812,137.48438,127.86719,639.7695,10
3200.953,422,72.26463,4352,16,2.007812,137.48438,125.95312,641.6836,10
3200.953,422,70.55838,4384,15,2.007812,137.48438,128.71484,638.9219,10
3200.953,422,71.82741,4384,9,2.007812,137.48438,125.05469,642.582,10
3200.953,422,71.24682,4384,15,2.007812,137.48438,122.15234,645.4844,10
3200.969,422,68.27411,4384,9,2.007812,137.48438,129.07031,638.5664,10
3200.953,422,71.28463,4384,19,2.015625,137.47656,128.84766,638.7891,10
3200.953,422,70.63291,4384,15,2.015625,137.48438,125.49609,642.1328,10
3200.953,422,70.87629,4384,11,2.015625,137.48438,127.28906,640.3398,10
3200.953,422,68.18182,4384,10,2.015625,137.48438,124.08984,643.5391,10
3200.953,422,69.13265,4384,11,2.015625,137.48438,123.51953,644.1094,10
3200.953,422,68.0203,4384,10,2.015625,137.48438,126.62891,641.0,10
3200.953,422,64.83791,4384,14,2.015625,137.48438,125.40234,642.2266,10
3200.953,422,64.64646,4384,12,2.015625,137.48438,131.26172,636.3672,10
