object_detection_rpi_mem.committed_Committed_AS,object_detection_rpi_system.active_processes_active,object_detection_rpi_system.cpu_user,object_detection_rpi_system.file_nr_used_used,object_detection_rpi_system.processes_running,object_detection_rpi_system.ram_buffers,object_detection_rpi_system.ram_cached,object_detection_rpi_system.ram_free,object_detection_rpi_system.ram_used,Target
3116.992,423,62.37113,4352,7,4.769531,204.7539,184.2656,513.3398,0
3116.992,423,62.17617,4352,7,4.769531,204.7539,183.8281,513.7773,0
3116.992,423,56.95876,4352,15,4.769531,204.7539,182.8828,514.7227,0
3116.992,423,60.15424,4352,11,4.769531,204.7539,182.0117,515.5938,0
3116.992,423,59.69388,4352,8,4.769531,204.7539,186.3906,511.2148,0
3116.992,423,61.47959,4384,5,4.769531,204.7539,183.0938,514.5117,0
3116.992,423,61.01266,4384,4,4.769531,204.7539,186.6562,510.9492,0
3116.992,423,59.03308,4384,8,4.769531,204.7539,186.0,511.6055,0
3116.992,423,57.73196,4384,9,4.769531,204.7539,185.2891,512.3164,0
3116.992,423,56.15385,4352,3,4.769531,204.7539,184.6328,512.9727,0
3116.992,423,61.77215,4352,6,4.769531,204.7539,183.2656,514.3398,0
3116.992,423,57.64411,4352,8,4.769531,204.7539,186.5469,511.0586,0
3116.992,423,60.80402,4352,9,4.769531,204.7539,184.9062,512.6992,0
3116.992,423,57.9602,4352,9,4.769531,204.7539,183.7852,513.8203,0
3116.992,423,60.35806,4352,4,4.769531,204.7539,181.9805,515.625,0
3116.992,423,62.02532,4352,4,4.769531,204.7539,186.3906,511.2148,0
3116.992,423,61.25,4352,7,4.769531,204.7539,188.8945,508.7109,0
3116.992,423,62.21662,4352,4,4.769531,204.7539,187.0391,510.5664,0
3116.992,423,56.5,4352,6,4.769531,204.7539,184.6836,512.9219,0
3116.992,423,55.86035,4352,8,4.769531,204.7539,182.8516,514.7539,0
3116.992,423,49.75124,4352,11,4.769531,204.7539,181.4844,516.1211,0
3116.992,423,46.15385,4352,11,4.769531,204.7539,181.7539,515.8516,0
3116.992,423,54.45293,4352,6,4.769531,204.7539,183.9336,513.6719,0
3116.992,423,57.06806,4352,4,4.769531,204.7539,185.5391,512.0664,0
3116.992,423,60.05222,4352,7,4.769531,204.7539,183.4414,514.1641,0
3116.992,423,63.44648,4352,7,4.769531,204.7539,181.5664,516.0391,0
3116.992,423,63.30749,4352,6,4.769531,204.7539,180.8555,516.75,0
3116.992,423,62.62887,4352,9,4.769531,204.7539,184.9414,512.6641,0
3116.992,423,61.34021,4352,10,4.769531,204.7539,183.1211,514.4844,0
3116.992,423,60.86957,4352,13,4.769531,204.7539,182.0,515.6055,0
3116.992,423,66.49351,4352,5,4.769531,204.7539,185.9375,511.668,0
3116.992,423,61.55844,4352,7,4.769531,204.7539,183.7461,513.8594,0
3116.992,423,58.39793,4352,8,4.769531,204.7539,182.8164,514.7891,0
3116.992,423,61.95373,4352,12,4.769531,204.7539,182.1328,515.4727,0
3116.992,423,60.60606,4352,9,4.769531,204.7539,181.2578,516.3477,0
3116.992,423,61.89258,4352,6,4.769531,204.7539,185.582,512.0234,0
3116.992,422,58.88325,4352,11,4.769531,204.7539,183.7227,513.8828,0
3116.992,422,59.33504,4352,6,4.769531,204.7539,182.8242,514.7812,0
3116.992,422,56.58915,4352,9,4.777344,204.7539,181.7266,515.8711,0
3116.992,422,61.28205,4320,10,4.777344,204.7539,185.875,511.7227,0
3116.992,422,61.42132,4320,7,4.777344,204.7539,184.4805,513.1172,0
3116.992,422,59.28753,4320,14,4.777344,204.7539,183.3867,514.2109,0
3116.992,422,60.5,4320,14,4.777344,204.7539,187.3594,510.2383,0
3116.992,422,61.67513,4320,10,4.777344,204.7539,185.9961,511.6016,0
3116.992,422,62.18274,4320,13,4.777344,204.7539,184.6406,512.957,0
3116.992,422,61.61616,4320,12,4.777344,204.7539,183.3125,514.2852,0
3116.992,422,55.83756,4320,7,4.777344,204.7539,182.6602,514.9375,0
3116.992,423,61.46096,4320,7,4.777344,204.7539,182.1953,515.4023,0
3116.992,423,60.91371,4320,6,4.777344,204.7539,186.7266,510.8711,0
3116.992,423,58.70647,4352,5,4.777344,204.7539,184.6797,512.918,0
3116.992,423,55.72139,4352,11,4.777344,204.7539,186.0156,511.582,0
3116.992,423,49.7549,4352,10,4.777344,204.7539,184.6445,512.9531,0
3116.992,423,51.73267,4352,11,4.777344,204.7539,183.4961,514.1016,0
3116.992,423,56.13577,4352,9,4.785156,204.7539,182.8125,514.7773,0
3116.992,423,58.39793,4352,6,4.785156,204.7539,187.9258,509.6641,0
3116.992,423,60.25974,4352,8,4.785156,204.7539,186.0391,511.5508,0
3116.992,423,61.43959,4352,10,4.785156,204.7539,184.6445,512.9453,0
3116.992,423,60.10363,4352,9,4.785156,204.7539,182.8242,514.7656,0
3116.992,423,59.38303,4352,11,4.785156,204.7539,181.1016,516.4883,0
3116.992,423,58.61183,4352,10,4.785156,204.7539,180.0625,517.5273,0
3116.992,423,61.2987,4352,8,4.785156,204.7539,178.9688,518.6211,0
3116.992,423,60.72351,4352,6,4.785156,204.7539,182.8438,514.7461,0
3116.992,423,56.70103,4352,11,4.785156,204.7539,186.1562,511.4336,0
3116.992,423,59.89717,4352,8,4.785156,204.7539,185.2383,512.3516,0
3116.992,423,60.1023,4352,6,4.792969,204.7461,184.3477,513.2422,0
3116.992,423,61.83206,4352,13,4.792969,204.7539,182.957,514.625,0
3116.992,423,59.74684,4352,8,4.792969,204.7539,181.8398,515.7422,0
3116.992,423,63.52041,4352,14,4.792969,204.7539,180.6914,516.8906,0
3116.992,423,60.86957,4352,13,4.792969,204.7539,184.6875,512.8945,0
3116.992,423,61.12532,4352,8,4.792969,204.7539,186.7539,510.8281,0
3116.992,423,58.67347,4352,9,4.808594,204.7383,185.3633,512.2188,0
3116.992,423,61.47959,4352,6,4.808594,204.7539,184.457,513.1094,0
3116.992,423,62.62626,4352,13,4.808594,204.7539,188.2109,509.3555,0
3116.992,423,60.70529,4352,8,4.808594,204.7539,186.5703,510.9961,0
3116.992,423,60.81425,4352,11,4.808594,204.7539,185.2031,512.3633,0
3116.992,423,60.30151,4352,7,4.808594,204.7539,183.8359,513.7305,0
3116.992,423,61.90476,4352,7,4.808594,204.7539,181.9766,515.5898,0
3116.992,423,62.43655,4352,10,4.808594,204.7539,181.2656,516.3008,0
3116.992,423,57.53086,4352,7,4.808594,204.7539,181.0312,516.5352,0
3116.992,423,56.85786,4320,14,4.808594,204.7539,181.3047,516.2617,0
3116.992,423,51.35802,4320,8,4.808594,204.7578,180.625,516.9375,0
3116.992,423,53.08642,4320,8,4.808594,204.7578,179.5586,518.0039,0
3116.992,423,53.63409,4320,8,4.808594,204.7578,179.3633,518.1992,0
3116.992,423,58.13953,4320,8,4.808594,204.7578,183.1289,514.4336,0
3116.992,423,61.2987,4320,4,4.808594,204.7578,192.7891,504.7734,0
3116.992,423,62.8866,4320,6,4.808594,204.7578,188.793,508.7695,0
3116.992,423,60.58201,4320,7,4.808594,204.7578,186.9102,510.6523,0
3116.992,423,62.05128,4320,7,4.808594,204.7578,185.2969,512.2656,0
3116.992,423,63.21244,4320,5,4.808594,204.7578,189.6523,507.9102,0
3116.992,423,60.0,4320,7,4.808594,204.7578,186.5469,511.0156,0
3116.992,423,60.56701,4320,10,4.808594,204.7578,185.6719,511.8906,0
3116.992,423,60.30928,4320,7,4.808594,204.7578,184.9883,512.5742,0
3116.992,423,58.24742,4320,3,4.808594,204.7578,184.0625,513.5,0
3116.992,423,59.84456,4320,10,4.808594,204.7578,183.1875,514.375,0
3116.992,423,60.25316,4320,4,4.808594,204.7578,181.7656,515.7969,0
3116.992,423,64.10256,4320,10,4.808594,204.7578,179.6055,517.957,0
3116.992,423,63.0102,4320,4,4.808594,204.7578,183.332,514.2305,0
3116.992,423,63.93862,4320,6,4.808594,204.7578,181.4883,516.0742,0
3116.992,423,62.5641,4320,7,4.808594,204.7578,180.1055,517.457,0
3116.992,423,59.59596,4320,7,4.808594,204.7578,179.4492,518.1133,0
3116.992,424,60.71429,4320,5,4.808594,204.7578,179.75,517.8125,0
3116.992,423,61.16751,4320,6,4.808594,204.7578,183.3242,514.2383,0
3116.992,423,58.92857,4320,3,4.808594,204.7578,181.9961,515.5664,0
3116.992,423,60.51282,4320,11,4.808594,204.7578,182.6055,514.957,0
3116.992,423,63.52041,4320,7,4.808594,204.7578,185.6289,511.9336,0
3116.992,423,58.89724,4320,3,4.808594,204.7578,183.9336,513.6289,0
3116.992,423,62.87879,4320,5,4.816406,204.75,182.8125,514.75,0
3116.992,423,58.54271,4320,8,4.816406,204.7578,182.1289,515.4258,0
3116.992,423,58.0,4320,4,4.816406,204.7578,180.5742,516.9805,0
3116.992,423,56.21891,4352,5,4.816406,204.7578,180.3945,517.1602,0
3116.992,423,54.86284,4352,3,4.832031,204.7578,184.0703,513.4688,0
3116.992,423,50.62657,4352,11,4.832031,204.7578,183.0,514.5391,0
3116.992,423,53.41772,4352,5,4.832031,204.7578,182.0625,515.4766,0
3116.992,423,56.58915,4352,6,4.832031,204.7578,186.2305,511.3086,0
3117.742,423,60.41667,4352,5,4.832031,204.7578,185.6094,511.9297,0
3116.992,424,61.97917,4352,4,4.832031,204.7578,184.707,512.832,0
3116.992,423,59.27835,4352,4,4.832031,204.7578,183.3242,514.2148,0
3116.992,423,62.6943,4352,11,4.832031,204.7578,182.2305,515.3086,0
3116.992,423,60.46512,4352,10,4.832031,204.7578,181.1133,516.4258,0
3116.992,423,62.72494,4352,3,4.832031,204.7578,180.6758,516.8633,0
3116.992,423,63.14433,4352,7,4.832031,204.7578,180.0781,517.4609,0
3116.992,423,59.94832,4352,9,4.832031,204.7578,183.4844,514.0547,0
3116.992,423,62.30769,4352,7,4.832031,204.7578,186.5781,510.9609,0
3116.992,423,60.30928,4352,8,4.832031,204.7578,186.0898,511.4492,0
3116.992,423,64.70588,4352,10,4.832031,204.7578,184.2969,513.2422,0
3116.992,423,60.96939,4352,7,4.832031,204.7578,182.6836,514.8555,0
3116.992,423,62.34097,4352,6,4.832031,204.7578,181.043,516.4961,0
3116.992,423,58.71795,4352,9,4.832031,204.7578,180.6094,516.9297,0
3116.992,423,60.51282,4352,4,4.832031,204.7578,178.9414,518.5977,0
3116.992,423,62.59542,4352,3,4.832031,204.7578,182.4453,515.0938,0
3116.992,423,60.40609,4352,7,4.832031,204.7578,181.3281,516.2109,0
3116.992,423,60.25641,4352,11,4.832031,204.7578,181.3281,516.2109,0
3116.992,423,55.44304,4352,5,4.832031,204.7578,180.8633,516.6758,0
3116.992,423,60.30534,4352,5,4.832031,204.7578,179.9883,517.5508,0
3116.992,423,60.401,4352,10,4.832031,204.7578,183.0547,514.4844,0
3116.992,423,61.16751,4352,5,4.832031,204.7578,180.7305,516.8086,0
3116.992,423,61.42132,4352,10,4.832031,204.7578,179.8281,517.7109,0
3116.992,423,60.70529,4352,11,4.832031,204.7578,182.957,514.582,0
3116.992,423,57.75,4352,5,4.832031,204.7578,182.3516,515.1875,0
3116.992,423,62.09476,4352,4,4.832031,204.7578,181.4492,516.0898,0
3116.992,423,56.40394,4352,6,4.832031,204.7578,182.5039,515.0352,0
3116.992,423,49.87654,4352,8,4.832031,204.7578,184.5312,513.0078,0
3116.992,423,46.92308,4352,5,4.839844,204.7578,183.207,514.3242,0
3116.992,423,55.13784,4352,6,4.839844,204.7578,182.9648,514.5664,0
3116.992,423,60.56701,4352,5,4.839844,204.7578,186.6445,510.8867,0
3116.992,423,63.63636,4352,8,4.839844,204.7578,185.3047,512.2266,0
3116.992,423,60.10363,4352,6,4.839844,204.7578,184.332,513.1992,0
3116.992,423,60.62176,4352,3,4.839844,204.7578,181.957,515.5742,0
3116.992,423,61.39896,4352,11,4.839844,204.7578,180.3438,517.1875,0
3116.992,423,58.46154,4352,8,4.839844,204.7578,179.1953,518.3359,0
3116.992,424,63.82429,4352,7,4.839844,204.7578,182.7539,514.7773,0
3116.992,424,63.18538,4352,5,4.839844,204.7578,186.2383,511.293,0
3116.992,424,60.35806,4352,5,4.839844,204.7578,184.1602,513.3711,0
3116.992,424,63.28125,4352,8,4.839844,204.7578,188.0859,509.4453,0
3117.008,424,60.30928,4352,5,4.839844,204.7578,186.9492,510.582,0
3116.992,424,58.46154,4352,5,4.839844,204.7578,185.5859,511.9453,0
3116.992,424,60.75949,4352,14,4.839844,204.7578,184.4375,513.0938,0
3116.992,424,62.98201,4352,5,4.839844,204.7578,183.0977,514.4336,0
3116.992,424,61.83206,4352,4,4.839844,204.7578,181.7031,515.8281,0
3116.992,424,61.63683,4352,7,4.839844,204.7578,181.0391,516.4922,0
3116.992,424,58.77863,4352,13,4.839844,204.7578,184.8242,512.707,0
3116.992,424,59.33504,4352,6,4.839844,204.7578,183.3711,514.1602,0
3117.008,424,62.37374,4352,14,4.839844,204.7578,182.4414,515.0898,0
3116.992,424,62.0603,4352,4,4.839844,204.7578,186.2617,511.2695,0
3116.992,424,58.69018,4352,4,4.839844,204.7578,183.457,514.0742,0
3116.992,423,61.11111,4352,4,4.855469,204.7422,185.6797,511.8516,0
3116.992,423,67.00252,4352,8,4.855469,204.7578,188.3945,509.1211,0
3116.992,423,62.43781,4352,7,4.855469,204.7578,186.293,511.2227,0
3116.992,423,60.0,4320,15,4.855469,204.7578,185.3672,512.1484,0
3116.992,423,59.70149,4320,8,4.855469,204.7578,183.7539,513.7617,0
3116.992,424,55.41562,4320,6,4.855469,204.7578,186.9688,510.5469,0
3116.992,424,54.79115,4320,5,4.855469,204.7578,185.3398,512.1758,0
3116.992,424,47.35516,4320,5,4.855469,204.7578,184.4648,513.0508,0
3116.992,424,52.75,4320,9,4.855469,204.7578,183.2031,514.3125,0
3116.992,424,59.22078,4320,8,4.855469,204.7578,182.1211,515.3945,0
3116.992,424,57.66234,4320,8,4.855469,204.7578,186.5938,510.9219,0
3116.992,424,61.1399,4320,7,4.855469,204.7578,184.9844,512.5312,0
3116.992,424,60.77922,4352,5,4.855469,204.7578,183.125,514.3906,0
3116.992,424,61.38107,4352,5,4.855469,204.7578,180.6914,516.8242,0
3116.992,424,64.39791,4352,10,4.863281,204.75,179.7891,517.7266,0
3116.992,424,60.41667,4352,8,4.863281,204.7578,178.3945,519.1133,0
3116.992,424,63.08901,4352,12,4.863281,204.7578,177.957,519.5508,0
3116.992,424,58.7013,4352,8,4.863281,204.7578,177.7109,519.7969,0
3116.992,424,60.36269,4352,8,4.863281,204.7578,177.0547,520.4531,0
3117.008,424,61.32316,4352,9,4.878906,204.7539,181.6641,515.832,0
3116.992,424,61.89258,4352,15,4.878906,204.7578,184.4336,513.0586,0
3116.992,424,59.68992,4352,14,4.878906,204.7578,183.3008,514.1914,0
3116.992,424,61.55779,4352,7,4.878906,204.7578,181.7148,515.7773,0
3116.992,424,58.24742,4352,12,4.878906,204.7578,180.5938,516.8984,0
3116.992,424,57.86802,4352,8,4.878906,204.7578,179.6641,517.8281,0
3116.992,424,62.94416,4352,8,4.878906,204.7578,178.5703,518.9219,0
3116.992,424,62.34097,4352,9,4.878906,204.7578,178.1328,519.3594,0
3116.992,424,63.5443,4352,9,4.878906,204.7578,178.4609,519.0312,0
3116.992,424,64.0,4352,9,4.878906,204.7578,182.0312,515.4609,0
3116.992,424,63.5,4352,9,4.878906,204.7578,180.4766,517.0156,0
3116.992,424,62.02532,4352,12,4.878906,204.7578,180.5039,516.9883,0
3116.992,424,62.7204,4352,11,4.878906,204.7578,179.9648,517.5273,0
3116.992,424,63.15789,4352,8,4.878906,204.7578,178.9453,518.5469,0
3116.992,424,64.25,4352,8,4.878906,204.7578,183.6641,513.8281,0
3116.992,424,60.4534,4352,11,4.878906,204.7578,182.4961,514.9961,0
3116.992,424,58.0,4352,16,4.878906,204.7578,185.8789,511.6133,0
3116.992,424,54.07407,4352,10,4.878906,204.7578,183.9961,513.4961,0
3116.992,424,53.43137,4352,14,4.878906,204.7578,182.6562,514.8359,0
3116.992,424,49.11392,4352,12,4.878906,204.7578,181.9727,515.5195,0
3116.992,424,58.09769,4352,7,4.878906,204.7578,180.8242,516.668,0
3116.992,424,62.8866,4352,10,4.878906,204.7578,179.9336,517.5586,0
3116.992,424,62.46719,4352,9,4.878906,204.7578,184.4648,513.0273,0
3116.992,424,60.72351,4320,10,4.878906,204.7578,181.7734,515.7188,0
3116.992,424,63.26531,4320,8,4.878906,204.7578,180.4062,517.0859,0
3116.992,424,64.43299,4320,11,4.878906,204.7578,179.5312,517.9609,0
3116.992,424,59.84655,4320,8,4.878906,204.7578,184.4727,513.0195,0
3117.008,424,61.55844,4320,10,4.878906,204.7578,183.5742,513.918,0
3116.992,424,54.92228,4320,7,4.886719,204.75,182.1797,515.3125,0
3116.992,424,62.62887,4320,7,4.886719,204.7578,180.8281,516.6562,0
3116.992,424,62.14834,4320,9,4.886719,204.7578,180.1914,517.293,0
3116.992,424,61.85567,4320,9,4.886719,204.7578,179.2891,518.1953,0
3116.992,424,59.38303,4320,9,4.886719,204.7578,182.5352,514.9492,0
3116.992,424,58.20513,4320,8,4.886719,204.7578,180.6523,516.832,0
3116.992,424,59.79381,4320,7,4.886719,204.7578,184.5977,512.8867,0
3116.992,424,61.73469,4320,7,4.886719,204.7578,182.7461,514.7383,0
3116.992,424,59.38303,4352,3,4.886719,204.7578,186.0547,511.4297,0
3116.992,424,60.401,4352,3,4.886719,204.7578,185.1523,512.332,0
3116.992,424,58.61183,4352,9,4.894531,204.7578,183.5273,513.9492,0
3116.992,424,63.93862,4352,4,4.894531,204.7578,183.1719,514.3047,0
3116.992,424,60.5598,4352,4,4.894531,204.7578,185.6719,511.8047,0
3116.992,424,61.24031,4352,12,4.894531,204.7578,184.0859,513.3906,0
3116.992,425,62.31156,4352,9,4.894531,204.7578,182.2812,515.1953,0
3116.992,425,60.84788,4352,11,4.894531,204.7578,179.957,517.5195,0
3116.992,425,59.0,4352,9,4.894531,204.7578,183.7773,513.6992,0
3116.992,426,58.85287,4352,3,4.894531,204.7578,181.4531,516.0234,0
3116.992,426,58.69018,4352,7,4.894531,204.7578,179.6211,517.8555,0
3116.992,426,54.5,4352,5,4.894531,204.7578,178.6953,518.7812,0
3116.992,427,52.43902,4352,7,4.894531,204.7578,182.8477,514.6289,0
3116.992,427,51.12219,4352,4,4.894531,204.7578,185.5156,511.9609,0
3116.992,427,58.16327,4352,9,4.894531,204.7578,187.3281,510.1484,0
3116.992,427,60.15424,4352,10,4.894531,204.7578,184.9609,512.5156,0
3116.992,427,64.78149,4352,5,4.894531,204.7578,184.0625,513.4141,0
3116.992,427,63.70757,4352,6,4.910156,204.7539,182.1758,515.2891,0
3116.992,427,62.6943,4352,13,4.910156,204.7578,182.668,514.793,0
3116.992,427,61.49871,4352,10,4.910156,204.7578,180.8164,516.6445,0
3116.992,427,62.17617,4352,5,4.910156,204.7578,181.0625,516.3984,0
3116.992,427,63.08901,4352,3,4.910156,204.7578,180.6797,516.7812,0
3116.992,427,60.40609,4352,4,4.910156,204.7578,180.5742,516.8867,0
3117.008,427,59.48052,4352,12,4.910156,204.7578,184.4961,512.9648,0
3116.992,427,63.14433,4352,13,4.910156,204.7578,183.6289,513.832,0
3116.992,426,59.33504,4352,4,4.910156,204.7578,182.7852,514.6758,0
3116.992,426,63.26531,4352,3,4.910156,204.7578,186.8867,510.5742,0
3116.992,426,60.0,4352,5,4.910156,204.7578,186.5703,510.8906,0
3116.992,426,60.40609,4352,3,4.910156,204.7578,189.8438,507.6172,0
3116.992,426,60.75949,4352,5,4.910156,204.7578,187.2812,510.1797,0
3116.992,426,59.27835,4352,3,4.910156,204.7578,186.8438,510.6172,0
3116.992,426,59.69388,4352,4,4.910156,204.7578,185.4766,511.9844,0
3116.992,426,62.18274,4352,4,4.910156,204.7578,184.3555,513.1055,0
3116.992,426,61.55779,4352,4,4.910156,204.7578,182.7812,514.6797,0
3116.992,426,59.79899,4352,3,4.910156,204.7578,181.418,516.043,0
3116.992,426,60.91371,4352,3,4.910156,204.7578,184.6758,512.7852,0
3116.992,426,58.0402,4352,8,4.910156,204.7578,183.5273,513.9336,0
3116.992,426,62.59352,4352,6,4.910156,204.7578,188.0664,509.3945,0
3116.992,426,57.64411,4352,9,4.910156,204.7578,185.9375,511.5234,0
3116.992,426,61.01266,4352,5,4.910156,204.7578,184.793,512.668,0
3116.992,426,58.69018,4352,5,4.910156,204.7578,183.6992,513.7617,0
3116.992,426,54.17722,4352,9,4.910156,204.7578,184.9453,512.5156,0
3116.992,426,49.7549,4320,5,4.910156,204.7578,183.6445,513.8164,0
3116.992,426,49.12281,4320,9,4.910156,204.7578,182.9336,514.5273,0
3116.992,426,52.72727,4320,14,4.910156,204.7578,185.2539,512.207,0
3116.992,425,60.10499,4320,3,4.910156,204.7578,187.7383,509.7227,0
3116.992,426,61.65803,4320,5,4.910156,204.7578,185.1289,512.332,0
3116.992,426,61.03896,4320,4,4.910156,204.7578,183.5273,513.9336,0
3116.992,426,64.75196,4320,6,4.910156,204.7578,181.6445,515.8164,0
3116.992,426,62.85714,4320,9,4.910156,204.7578,181.1797,516.2812,0
3116.992,426,56.47668,4320,6,4.910156,204.7578,180.043,517.418,0
3116.992,426,61.39896,4320,16,4.910156,204.7578,184.1836,513.2773,0
3116.992,426,60.66838,4320,6,4.910156,204.7578,182.3906,515.0703,0
3116.992,426,59.79381,4320,6,4.917969,204.7578,185.1172,512.3359,0
3116.992,426,59.79381,4320,12,4.917969,204.7578,183.75,513.7031,0
3116.992,426,61.16751,4320,7,4.917969,204.7578,187.4922,509.9609,0
3116.992,426,58.12183,4320,6,4.917969,204.7578,185.668,511.7852,0
3116.992,426,56.2341,4320,4,4.917969,204.7578,188.7227,508.7305,0
3116.992,426,62.2449,4320,9,4.917969,204.7578,185.6445,511.8086,0
3116.992,426,59.18367,4320,5,4.917969,204.7578,184.25,513.2031,0
3116.992,426,59.79644,4352,4,4.917969,204.7578,182.582,514.8711,0
3116.992,426,60.76923,4352,8,4.917969,204.7578,181.2148,516.2383,0
3116.992,426,57.57576,4352,5,4.925781,204.7578,186.1172,511.3281,0
3116.992,426,60.40609,4352,4,4.925781,204.7578,183.8281,513.6172,0
3116.992,426,63.97985,4352,12,4.925781,204.7578,182.4609,514.9844,0
3116.992,426,61.46096,4352,5,4.925781,204.7578,181.9961,515.4492,0
3116.992,426,60.80402,4352,7,4.925781,204.7578,180.6328,516.8125,0
3116.992,426,64.23174,4352,11,4.925781,204.7578,179.7305,517.7148,0
3116.992,426,58.14536,4352,5,4.925781,204.7578,178.3945,519.0508,0
3116.992,426,61.26582,4352,4,4.925781,204.7578,184.0859,513.3594,0
3116.992,426,60.74074,4352,8,4.925781,204.7578,181.9883,515.457,0
3116.992,426,52.72277,4352,11,4.925781,204.7578,181.5508,515.8945,0
3116.992,426,54.34243,4352,4,4.925781,204.7578,180.2656,517.1797,0
3116.992,426,52.59259,4352,10,4.925781,204.7578,180.0469,517.3984,0
3116.992,426,51.14504,4352,10,4.925781,204.7578,179.3906,518.0547,0
3116.992,426,58.92857,4352,11,4.925781,204.7578,182.3828,515.0625,0
3116.992,426,60.05291,4352,6,4.925781,204.7578,181.4844,515.9609,0
3116.992,426,60.25974,4352,11,4.925781,204.7578,181.0,516.4453,0
3116.992,425,62.85714,4352,12,4.925781,204.7578,180.5742,516.8711,0
3116.992,425,59.22078,4352,10,4.925781,204.7578,185.4141,512.0312,0
3116.992,425,60.1023,4352,10,4.925781,204.7578,183.5547,513.8906,0
3116.992,425,59.94832,4352,14,4.925781,204.7578,187.2812,510.1641,0
3116.992,425,59.74359,4320,9,4.925781,204.7578,185.918,511.5273,0
3116.992,425,60.88083,4320,14,4.925781,204.7578,185.2617,512.1836,0
3116.992,425,59.6401,4320,5,4.933594,204.7578,184.1133,513.3242,0
3116.992,425,61.63683,4320,5,4.933594,204.7578,182.5,514.9375,0
3116.992,425,60.05089,4320,9,4.933594,204.7578,181.1328,516.3047,0
3116.992,425,60.45918,4320,15,4.933594,204.7578,180.6953,516.7422,0
3116.992,425,59.43878,4352,9,4.933594,204.7578,181.2227,516.2148,0
3116.992,425,58.46154,4352,10,4.933594,204.7578,180.3555,517.082,0
3116.992,425,57.68262,4352,11,4.933594,204.7578,183.3164,514.1211,0
3116.992,425,58.16327,4352,10,4.933594,204.7578,181.1875,516.25,0
3117.008,425,59.84848,4352,9,4.933594,204.7578,180.1445,517.293,0
3116.992,425,62.18274,4352,7,4.949219,204.7422,184.3984,513.0391,0
3116.992,425,63.47607,4352,8,4.949219,204.7578,187.6055,509.8164,0
3116.992,425,60.30151,4352,6,4.949219,204.7578,185.7773,511.6445,0
3116.992,425,57.03518,4352,8,4.949219,204.7578,184.4375,512.9844,0
3116.992,425,61.80905,4352,7,4.949219,204.7578,184.0,513.4219,0
3116.992,425,60.81425,4352,8,4.949219,204.7578,182.8789,514.543,0
